artist;title;lyrics
Florence and the Machine;how big how blue how beautiful;Between a crucifix and the Hollywood sign  we decided to get hurt Now there s a few things we have to burn Set our hearts ablaze  and every city was a gift And every skyline was like a kiss upon the lips And I was making you a wish In every skyline How big  how blue  how beautiful How big  how blue  how beautiful And meanwhile a man was falling from space And every day I wore your face Like an atmosphere around me The satellite beside me And meanwhile a man was falling from space As he hit the earth I left this place Let the atmosphere surround me The satellite beside me What are we gonna do We ve opened the door  now it s all coming through Tell me you see it too We opened our eyes and it s changing the view Oh  what are we gonna do We opened the door now  it s all coming through How big  how blue  how  beautiful How big  how blue  how  beautiful And every city was a gift And every skyline was like a kiss upon the lips And I was making you a wish In every skyline And meanwhile a man was falling from space And every day I wore your face Like an atmosphere around me I m happy you re beside me What are we gonna do We ve opened the door  now it s all coming through Tell me you see it too We opened our eyes and it s changing the view Oh  what are we gonna do We opened the door now  it s all coming through How big  how blue  how  beautiful How big  how blue  how  beautiful How big  how blue  how So much time on the other side Waiting for you to wake up So much time on the other side Waiting for you to wake up Maybe I ll see you in another life If this one wasn t enough So much time on the other side How big  how blue  how  beautiful How big  how blue  how
Florence and the Machine;howl;If you could only see the beast you ve made of me I held it in but now it seems you ve set it running free Screaming in the dark  I howl when we re apart Drag my teeth across your chest to taste your beating heart My fingers claw your skin  try to tear my way in You are the moon that breaks the night for which I have to howl My fingers claw your skin  try to tear my way in You are the moon that breaks the night for which I have to Howl  howl Howl  howl Now there s no holding back  I m making an attack My blood is singing with your voice  I want to pour it out The saints can t help me now  the ropes have been unbound I hunt for you with bloodied feet across the hallow ed ground Like some child possessed  the beast howls in my veins I want to find you  tear out all of your tenderness And howl  howl Howl  howl Be careful of the curse that falls on young lovers Starts so soft and sweet and turns them to hunters Hunters  hunters  hunters Hunters  hunters  hunters The fabric of your flesh  pure as a wedding dress Until I wrap myself inside your arms I cannot rest The saints can t help me now  the ropes have been unbound I hunt for you with bloodied feet across the hallowed ground And howl Be careful of the curse that falls on young lovers Starts so soft and sweet and turns them to hunters A man who s pure of heart and says his prayers by night May still become a wolf when the autumn moon is bright If you could only see the beast you ve made of me I held it in but now it seems you ve set it running free The saints can t help me now  the ropes have been unbound I hunt for you with bloodied feet across the hallow ed ground
Florence and the Machine;hunger;At seventeen  I started to starve myself I thought that love was a kind of emptiness And at least I understood then the hunger I felt And I didn t have to call it loneliness We all have a hunger We all have a hunger We all have a hunger We all have a hunger Tell me what you need  oh  you look so free The way you use your body  baby  come on and work it for me Don t let it get you down  you re the best thing I ve seen We never found the answer but we knew one thing We all have a hunger  we all have a hunger We all have a hunger  we all have a hunger We all have a hunger  we all have a hunger We all have a hunger  we all have a hunger And it s Friday night and it s kicking in And I can t dress  they re gonna crucify me Oh  but you and all your vibrant youth How could anything bad ever happen to you You make a fool of death with your beauty  and for a moment I thought that love was in the drugs But the more I took  the more it took away And I could never get enough I thought that love was on the stage You give yourself to strangers You don t have to be afraid And then it tries to find a home with people  oh  and I m alone Picking it apart and staring at your phone We all have a hunger We all have a hunger We all have a hunger We all have a hunger Tell me what you need  oh  you look so free The way you use your body  baby  come on and work it for me Don t let it get you down  you re the best thing I ve seen We never found the answer but we knew one thing We all have a hunger  we all have a hunger We all have a hunger  we all have a hunger We all have a hunger  we all have a hunger We all have a hunger  we all have a hunger And it s Friday night and it s kicking in And I can t dress  they re gonna crucify me Oh  you and all your vibrant youth How could anything bad ever happen to you You make a fool of death with your beauty  and for a moment I forget to worry
Florence and the Machine;hurricane drunk;No walls can keep me protected No sleep Nothing in between me and the rain And you can t save me now I m in the grip of a hurricane I m gonna blow myself away I m going out I m gonna drink myself to death And in the crowd I see you with someone else I brace myself Cause I know it s going to hurt But I like to think at least things can t get any worse No hope Don t want shelter No calm Nothing to keep me from the storm And you can t hold me down Cause I belong to the hurricane It s gonna blow this all away I m going out I m gonna drink myself to death And in the crowd I see you with someone else I brace myself Cause I know it s going to hurt But I like to think at least things can t get any worse I hope that you see me Cause I m staring at you But when you look over You look right through Then you lean and kiss her on the head And I never felt so alive And so dead I m going out I m gonna drink myself to death And in the crowd I see you with someone else I brace myself Cause I know it s going to hurt I m going out I m going out I m gonna drink myself to death And in the crowd I see you with someone else I brace myself Cause I know it s going to hurt I m going out I m going out I m going out I m going out I m going out I m going out
Florence and the Machine;i will be;Oh I will be I will be I will be I will be Silence will not cover me I will be I will be Silence will not cover me I will be I will be I will be I will be And silence will not cover me Silence will not cover me I will be I will be And silence will not cover me And silence will not cover me And silence will not cover me I will be I will be I will be I will be And silence will not cover me And silence will not cover me And silence will not cover me I will be I will be I will be
Florence and the Machine;im not calling you a liar;I m not calling you a liar Just don t lie to me I m not calling you a thief Just don t steal from me I m not calling you a ghost Just stop haunting me And I love you so much I m gonna let you Kill me There s a ghost in my lungs And it sighs in my sleep Wraps itself around my tongue As it softly speaks Then it walks then it walks with my legs To fall To fall To fall at your feet Oh but for the grace of god go on And when you kiss me I m happy enough to die I m not calling you a liar Just don t lie to me And I love you so much I m gonna let you I m not calling you a thief Just don t And I love you so much I m gonna let you Oh I m not calling you a ghost Just don t There s a ghost in my mouth And it talks in my sleep Wraps itself around my tongue As it softly speaks Then it walks then it walks Then it walks with my legs To fall To fall To fall To fall To fall To fall at your feet Oh but for the grace of god go on And when you kiss me I m happy enough
Florence and the Machine;jackson;We got married in a fever  hotter than a pepper sprout We ve been talkin   bout Jackson  ever since the fire went out I m goin  to Jackson  I m gonna mess around Yeah  I m goin  to Jackson Look out Jackson town Well  go on down to Jackson  go ahead and wreck your health Go play your hand you big talkin  man  make a big fool of yourself You re goin  to Jackson  go comb your hair Honey  I m gonna snowball Jackson See if I care When I breeze into that city  people gonna stoop and bow   Hah All them women gonna make me  teach  em what they don t know how I m goin  to Jackson  you turn a loose a my coat Cos I m goin  to Jackson Goodbye  that s all she wrote But they ll laugh at you in Jackson  and I ll be dancin  on a Pony Keg They ll lead you  round town like a scalded hound With your tail tucked between your legs You re goin  to Jackson  you big talkin  man And I ll be waitin  in Jackson  behind my Jaypan Fan Well now  we got married in a fever  hotter than a pepper Sprout We ve been talkin   bout Jackson  ever since the fire went out I m goin  to Jackson  and that s a fact Yeah  we re goin  to Jackson  ain t never comin  back Well  we got married in a fever  hotter than a pepper sprout And we ve been talkin   bout Jackson  ever since the fire went
Florence and the Machine;jenny of oldstones;High in the halls of the kings who are gone Jenny would dance with her ghosts The ones she had lost and the ones she had found And the ones who had loved her the most The ones who d been gone for so very long She couldn t remember their names They spun her around on the damp old stones Spun away all her sorrow and pain And she never wanted to leave  never wanted to leave Never wanted to leave  never wanted to leave They danced through the day And into the night through the snow that swept through the hall From winter to summer then winter again Til the walls did crumble and fall And she never wanted to leave  never wanted to leave Never wanted to leave  never wanted to leave And she never wanted to leave  never wanted to leave Never wanted to leave  never wanted to leave High in the halls of the kings who are gone Jenny would dance with her ghosts The ones she had lost and the ones she had found And the ones Who had loved her the most
Florence and the Machine;june;The show was ending and I had started to crack Woke up in Chicago and the sky turned black And you re so high  you re so high  you had to be an angel And I m so high  I m so high  I can see an angel I hear your heart beating in your chest The world slows  till there s nothing left Skyscrapers look on like great  unblinking giants  oh In those heavy days in June When love became an act of defiance Oh Oh Oh Hold onto each other Hold onto each other Hold onto each other Hold onto each other You were broken hearted and the world was  too And I was beginning to lose my grip And I have always held it loosely But this time I admit I felt it really start to slip And choir singing in the street And I will come to you To watch the television screen In your hotel room Always down to hide with you Hold onto each other Hold onto each other Hold onto each other Hold onto each other You re so high  you re so high You re so high  you re so high You re so high  you re so high You had to be an angel I m so high  I m so high I m so high  I m so high I m so high  I m so high I can see an angel
Florence and the Machine;kiss with a fist;You hit me once I hit you back You gave a kick I gave a slap You smashed a plate over my head Then I set fire to our bed You hit me once I hit you back You gave a kick I gave a slap You smashed a plate over my head Then I set fire to our bed  oh My black eye casts no shadow Your red eye sees nothing Your slap don t stick Your kicks don t hit So we remain the same Love sticks Sweat drips Break the lock if it don t fit A kick to the teeth is good for some A kiss with a fist is better then none A kiss with a fist is better then none I broke your jaw once before I spilled your blood upon the floor You broke my leg in return So sit back and watch the bed burn Love sticks Sweat drips Break the lock if it don t fit A kick in the teeth is good for some A kiss with a fist is better then none  oh A kiss with a fist is better then none You hit me once I hit you back You gave a kick I gave a slap You smashed a plate over my head Then I set fire to our bed  oh You hit me once I hit you back You gave a kick I gave a slap You smashed a plate over my head Then I set fire to our bed
Florence and the Machine;landscape;She can t see the landscape anymore It s all painted in her grief All of her history etched out at her feet Now all of the landscape  it s just an empty place Acres of longing  mountains of tenderness Cause she s just like the weather  can t hold her together Born from dark water  daughter of the rain and snow Cause it s burning through the bloodline It s cutting down the family tree Growing in the landscape  darling  in between you and me She wants the silence but fears the solitude She wants to be alone and together with you So she ran to the lighthouse  hoped that it would help her see She saw that the lighthouse had been washed out to sea Cause she s just like the weather  can t hold her together Born from dark water  daughter of the rain and snow Cause it s burning through the bloodline It s cutting down the family tree Growing in the landscape  darling  in between you and me I wanna give you back the open sky Give you back the open sea Open up the ages  darling  for you to see You put the gun into your mouth to bite the bullet and spit out Cause it s running in the family Oh the rich and  Cause she s just like the weather  can t hold her together Born from dark water  daughter of the rain and snow Cause it s burning through the bloodline It s cutting down the family tree Growing in the landscape  darling  in between you and me
Florence and the Machine;leave my body;I m gonna be released from behind these lines And don t care whether I live or die And I m losing blood  I m gonna leave my bones And I don t want your heart it leaves me cold I don t want your future I don t need your past One grand moment Is all I ask I m gonna leave my body  Moving up to higher ground I m gonna lose my mind  History keeps pulling me down Said I m gonna leave my body  Moving up to higher ground I m gonna lose my mind  History keeps pulling me  pulling me down I don t need a husband  don t need no wife And I don t need the day  I don t need the night  the night Don t need the birds let them fly away And I don t want the clouds  they never seem to stay I don t want no future  Want your future I don t need no past  Need no past One grand moment  One grand moment Is all I ask I don t want no future  Want your future I don t need no past  Need no past One grand moment  One grand moment Is all I ask I m gonna leave my body  Moving up to higher ground I m gonna lose my mind  History keeps pulling me down Said I m gonna leave my body  Moving up to higher ground I m gonna lose my  lose my mind  History keeps pulling me  pulling me down Pulling me down Pulling me down  And it s pulling me down Pulling me down  And it s pulling me down Pulling me down  And it s pulling  pulling me down Pulling me  pulling me down I m gonna leave my body  Moving up to higher ground I m gonna lose my mind  History keeps pulling me down Said I m gonna leave my body  Moving up to higher ground I m gonna lose my  lose my mind  History keeps pulling me  pulling me down Said I m gonna leave my body  Moving up to higher ground Gonna lose my mind  History keeps pulling me down Moving up to higher ground  history keeps pulling me  pulling me down 
Florence and the Machine;light of love;And I came to  walking on the train tracks How did I get here  And how do I get back I ve been up all night  let s stay awake Push it further  you know I ll never break At some point in the party I thought my heart was failing You said   Hey  you re ok  you seem to be still standing Flashes appeared at the corner of my eyes I saw the stars and I didn t ask why Heard the voices and caught my breath So close and yet so far from death So close and yet so far from death So close and yet so far from death Well the feeling was always too much for me  it always came too strong I wanted to get it right so badly that I always got it wrong So you keep pushing on You hope it won t be long Till you could find the child you were And find a way to get along Don t go blindly into the dark In every one of us shines the light of love Don t go blindly into the dark In every one of us shines the light of love Don t go blindly into the dark In every one of us shines the light of love Don t go blindly into the dark In every one of us shines the light of love And oh my little sister  when the drugs were wearing off I climbed into your bed and said   I think I did too much In some ways that was simpler  being too fucked up to see I didn t have to wake up to the world that was around me And now we are awake and it seems too much to take I want to close my eyes because I fear my heart will break I want to look away I want to look away I want to look away I must not look away Don t go blindly into the dark In every one of us shines the light of love Don t go blindly into the dark In every one of us shines the light of love Don t go blindly into the dark In every one of us shines the light of love Don t go blindly into the dark In every one of us shines the light of love Na na na na na na na ah Na na na na na na Na na na na na na na ah Na na na na na na Na na na na na na na ah Na na na na na na Na na na na na na na ah Na na na na na na Na na na na na na na ah I want to look away I want to look away I want to look away I must not look away I must not look away I must not look away I must not look away I must not look away
Florence and the Machine;long  lost;Lost in the fog  these hollow hills Blood running hot  night chills Without your love I ll be So long and lost  are you missing me Is it too late to come on home Are all those bridges now old stone Is it too late to come on home Can the city forgive  I hear its sad song I need the clouds to cover me Pull in the dark  surround me Without your love I ll be So long and lost  are you missing me Is it too late to come on home Are all those bridges now old stone Is it too late to come on home Can the city forgive  I hear its sad song It s been so long between the words we spoke Will you be there up on the shore  I hope You wonder why it is that I came home I figured out where I belong But it s too late to come on home Are all those bridges now old stone But it s too late to come on home Can the city forgive  I hear its sad song
Florence and the Machine;lover to lover;I ve been losin  sleep I ve been keepin  myself awake I ve been wandering the streets For days and days and days Oh if I m row to row Back to back  lover to lover And black to red  but I believe I believe There s no salvation for me now No space among the clouds And I ve seen I m heading down That s alright  that s alright That s alright  that s alright And I ve been taking chances I ve been setting myself up for the fall And I ve been keeping secrets From my heart and from my soul Going from row to row Back to back Lover to lover Black to red But I believe  I believe There s no salvation for me now No space among the clouds And I ve feel that I m heading down But that s alright That s alright That s alright That s alright Row to row  back to back And lover to lover And black to red And row to row  back to back And lover to lover No space among the clouds And I feel I m heading down But that s alright That s alright That s alright That s alright That s alright That s alright Row to row  back to back And lover to lover And black to red And row to row  back to back Lover to lover  to lover to lover  To lover to lover  to lover to lover To lover to lover  to lover to lover No salvation for me now No salvation for me now No salvation for me now No salvation for me now
Florence and the Machine;make up your mind;I never thought I d be a killer Cause there s so much to lose But if I can t drink the water What else can I do And although the axe is heavy It just sits in my hands While you re changing like the current Not a shore on land Every time I try to bring it down You always turn my head around Make up your mind Let me leave or let me love you While you ve been saving your neck I ve been breaking mine for you The power is on  the guillotine hums My back s to the wall  go on  let it fall Make up your mind Before I make it up for you I never thought that I d be facing A sea that s bluer than the tide Now my knees are shaking And I can t look in your eyes But if you re gonna make me do it How d you want it done Is it best to sip it slowly Or drink it down in one Every time I try to bring it down You always turn my head around  oh Make up your mind Let me leave or let me love you While you ve been saving your neck I ve been breaking mine for you The power is on  the guillotine hums My back s to the wall  go on  let it fall Make up your mind Before I make it up for you The executioner s within me And he comes blindfold ready Sword in hand And arms so steady Every time I try to bring it down You always turn my head around But every time I try to bring it down You always turn my head around Make up your mind Let me leave or let me love you While you ve been saving your neck I ve been breaking mine for you The power is on  the guillotine hums My back s to the wall  go on  let it fall Make up your mind Before I make it up for you Make up your mind Let me leave or let me love you While you ve been saving your neck I ve been breaking mine for you The power is on  the guillotine hums My back s to the wall  go on  let it fall Make up your mind Before I make it up for you
Florence and the Machine;moderation;Want me to love you in moderation Do I look moderate to you Sip it slowly and pay attention I just have to see it through You got me looking for validation Passion s new Want me to love you in moderation Well  who do you think you re talking to Then bow your head in the house of God And little girl  who do you think you are You think you need it  you think you want love You wouldn t want it if you knew what it was Moderation Moderation Moderation  Ooh I ve never made it with moderation No  I ve never understood All the feeling was all or nothing And I took everything I could Can t hold it back  I can t take the tension Oh  I m trying to be good Want me to love you in moderation Well don t you know  I wish I could Then bow your head in the house of God And little girl  who do you think you are You think you need it  you think you want love You wouldn t want it if you knew what it was Moderation Moderation Moderation Girl  you better learn  I just can t win How to hold it in  Can t hold it in And girl  you better learn  I just can t win And I just can t win  Can t hold it in Cause I don t see the worth  I just can t win I don t see the worth And I m still try na figure out if it Always  always  always has to hurt Ahh  ahh  ahh You want love Moderation Moderation Moderation Moderation
Florence and the Machine;mother;Oh lord  won t you leave me Leave me on my knees Cause I belong to the ground now And it belongs to thee And oh lord  won t you leave me Leave me just like this Cause I belong to the ground now I want no more than this How I long for the older The sun keeps burning deep Every stone in this city keeps reminding me Can you protect me from what I want The love I let in  it left me so lost Mother  make me Make me a big tall tree So I can shed my leaves and let it blow through me Mother  make me Make me a big grey cloud So I can rain on you things I can t say out loud All these couples are kissing And I can t stand the heat I lost my shoes and left the party I wander in the street I put my feet into the fountain The statues all asleep No use wishing on the water It grants you no relief Mother  make me Make me a bird of prey So I can rise above this  let it fall away Mother  make me Make me a song so sweet Heaven trembles  fallen at our feet Oh lord  won t you leave me Leave me on my knees Cause I belong to the ground now And it belongs to thee And oh lord  won t you leave me Leave me just like this Cause I belong to the ground now I want no more than this Oh lord  won t you leave me Leave me on my knees Cause I belong to the ground now And it belongs to thee Oh lord  won t you leave me Leave me just like this Cause I belong to the ground now I want no more than this
Florence and the Machine;my best dress;When your life is over I won t be sad or blue I ll put on my fancy hat Lie down next to you I ll kiss you once for life I ll kiss you twice for death Hold you close for comfort Wearing my best dress You look so angry when you sleep Your face a troubled frown So I will smooth your furrowed brow As I lay you in the ground I ll kiss you once for life I ll kiss you twice for death  I ll Hold you close for comfort Wearing my best dress And as the mourners pass me I will smile and wave Thank them for their sympathy And tell them I ll be brave But once the wake is over And I m drunk and feeling fine I ll go out there and find me Another boy to pass the time As we re dancing cheek to cheek And the lights are laid low I ll request this song for you Laying in the ground below Once the song is over And it s time to go to bed  I ll Leave him on the dance floor And return to you instead I ll kiss you once for life I ll kiss you twice for death Hold you close for comfort Wearing my best dress
Florence and the Machine;my boy builds coffins;My boy builds coffins with hammers and nails He doesn t build ships  he has no use for sails He doesn t make tables  dressers or chairs He can t carve a whistle cause he just doesn t care My boy builds coffins for the rich and the poor Kings and queens have all knocked on his door Beggars and liars  gypsies and thieves They all come to him  cause he s so eager to please My boy builds coffins he makes them all day But it s not just for work and it isn t for play He s made one for himself One for me too One of these days he ll make one for you For you For you For you My boy builds coffins for better or worse Some say its a blessing  some say its a curse He fits them together in sunshine or rain Each one is unique  no two are the same My boy builds coffins and I think it s a shame That when each ones been made  he can t see it again He crafts everyone with love and with care Then its thrown in the ground and it just isn t fair My boy builds coffins he makes them all day But it s not just for work and it isn t for play He s made one for himself One for me too And one of these days he ll make one for you For you For you For you Oh Oh  oh  oh Oh
Florence and the Machine;never let me go;Looking up from underneath Fractured moonlight on the sea Reflections still look the same to me As before I went under And it s peaceful in the deep Cause either way you cannot breathe No need to pray  no need to speak Now I am under Oh  and it s breaking over me A thousand miles out to the sea bed Found the place to rest my head Never let me go  never let me go Never let me go  never let me go And the arms of the ocean are carrying me And all this devotion was rushing over me And the questions I have for a sinner like me But the arms of the ocean deliver me Though the pressure s hard to take It s the only way I can escape It seems a heavy choice to make But now I am under  oh And it s breaking over me A thousand miles down to the sea bed I found the place to rest my head Never let me go  never let me go Never let me go  never let me go And the arms of the ocean are carrying me So cold and so sweet And all this devotion was rushing out of me And the questions I have for a sinner like me But the arms of the ocean deliver me And it s over and I m going under But I m not giving up I m just giving in Oh  slipping underneath So cold and so sweet In the arms of the ocean  so sweet and so cold And all this devotion  well  I never knew at all And the questions I have for a sinner released In the arms of the ocean deliver me Never let me go  never let me go Never let me go  never let me go Deliver me Never let me go  never let me go Never let me go  never let me go Never let me go  never let me go Deliver me Never let me go  never let me go Never let me go  never let me go Deliver me Never let me go  never let me go And it s over I m going under But I m not giving up I m just giving in Ah  slipping underneath Wooh  so cold  but so sweet
Florence and the Machine;no choir;And it s hard to write about being happy Cause all that I get I find that happiness is an extremely uneventful subject And there would be no grand choirs to sing No chorus could come in About two people sitting doing nothing But I must confess I did it all for myself I gathered you here To hide from some vast unnameable fear But the loneliness never left me I always took it with me But I can put it down in the pleasure of your company And there will be no grand choirs to sing No chorus will come in No ballad will be written It will be entirely forgotten And if tomorrow it s all over At least we had it for a moment Oh darling things seem so unstable But for a moment we were able to be still Oh ooh ooh oh And there will be no grand choirs to sing No chorus will come in No ballad will be written This will be entirely forgotten Da da da da da Da da da da da Da da da La da da da da La da da da da La da da da da La da da da  La da da da da La da da da da La da da da
Florence and the Machine;no light no light;You are the hole in my head You are the space in my bed You are the silence in between What I thought and what I said You are the night time fear You are the morning when it s clear When it s over your start You re my head  you re my heart No light  no light in your bright blue eyes I never knew daylight could be so violent A revelation in the light of day You can choose what stays and what fades away And I d do anything to make you stay No light  no light No light Tell me what you want me to say Through the crowded islands crying out at me In your place there were a thousand other faces I was disappearing in plain sight Heaven help me I need to make it right You want a revelation You want to get it right And it s a conversation I just can t have tonight You want a revelation Some kind of resolution You are the revelation No light  no light in your bright blue eyes I never knew daylight could be so violent A revelation in the light of day You can choose what stays and what fades away And I d do anything to  to make you stay No light  no light No light Tell me what you want me to say But would you leave me If I told you what I ve done And would you leave me If I told you what I ve become Cause it s so easy To sing it to a crowd But it s so hard  my love To say it to you  all alone No light  no light in your bright blue eyes I never knew daylight could be so violent A revelation in the light of day You can choose what stays and what fades away And I d do anything to make you stay No light  no light Tell me what you want me to say You want a revelation You want to get it right But  it s a conversation I just can t have tonight You want a revelation Some kind of resolution You want a revelation You want a revelation You want to get it right But  it s a conversation I just can t have tonight You want a revelation Some kind of resolution Tell me what you want me to say
Florence and the Machine;not fade away;I m a gonna tell you how it s gonna be You re gonna give your love to me I wanna love you night and day You know my love a not fade away A well  you know my love a not fade away My love a bigger than a Cadillac I try to show it and you drive a me back Your love for me a got to be real For you to know just how I feel A love for real not fade away I m a gonna tell you how it s gonna be You re gonna give your love to me A love to last more than one day Cause love for real  won t fade away A well  a love that s love  not fade away You re gonna give your love to me A love to last more than one day Cause love is love  not fade away Cause love is love  not fade away Cause love is love  not fade away Love is love  not fade away Love is love  love is love Not fade away Love is love  love is love  love is love Not fade away
Florence and the Machine;only if for a night;And I had a dream About my old school And she was there all pink and gold and glittering I threw my arms around her legs Came to weeping  came to weeping Came to weeping  came to weeping And I heard your voice As clear as day And you told me I should concentrate It was all so strange And so surreal That a ghost should be so practical Only if for a night And the only solution was to stand and fight And my body was bruised and I was set alight But you came over me like some holy rite And although I was burning  you re the only light Only if for a night And the grass was so green against my new clothes And I did cartwheels in your honour Dancing on tiptoes My own secret ceremonials Before the service began In the graveyard doing handstands And I heard your voice As clear as day And you told me I should concentrate It was all so strange And so surreal That a ghost should be so practical Only if for a night And the only solution was to stand and fight And my body was bruised and I was set alight But you came over me like some holy rite And although I was burning  you re the only light Only if for a night Madam  my dear  my darling Tell me what all the sighing s about Tell me what all the sighing s about And I heard your voice As clear as day And you told me I should concentrate It was all so strange And so surreal That a ghost should be so practical Only if for a night Only if for a night
Florence and the Machine;over the love;Ever since I was a child I ve turned it over in my mind I sang by that piano  tore my yellow dress and Cried and cried and cried And I don t wanna see what I ve seen To undo what has been done Turn off all the lights Let the morning come Now there s green light in my eyes And my lover on my mind And I ll sing from the piano  tear my yellow dress and Cry and cry and cry Over the love of you On this champagne  drunken hope Against the current  all alone Everybody  see  I love him Cause it s a feeling that you get When the afternoon is set On a bridge into the city And I don t wanna see what I ve seen To undo what has been done Turn off all the lights Let the morning come Now there s green light in my eyes And my lover on my mind And I ll sing from the piano  tear my yellow dress and Cry and cry and cry Cause you re a hard soul to save With an ocean in the way But I ll get around it I ll get around it Cause you re a hard soul to save With an ocean in the way But I ll get around it Now there s green light in my eyes And my lover on my mind And I ll sing from that piano  tear my yellow dress and Cry and cry and cry and Over the love of you Cry and cry and cry and Over the love of you Cry and cry and cry and I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes Over the love of you Cry and cry and cry and cry I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes I can see the green light I can see it in your eyes
Florence and the Machine;patricia;Oh Patricia  you ve always been my North Star And I have to tell you something I m still afraid of the dark You take my hand in your hand from you flowers grow And you understand with every seed you sow you make this cold world beautiful She told me all doors are open to the believer I believe her  I believe her  I believe her She told me all doors are open to the believer I believe her  I believe her  I believe her Oh Patricia  you ve always been my North Star  oh Oh Patricia  you ve always been my North Star  oh You re a real man  and you do what you can You only take as much as you can grab with two hands With your big heart  you praise God above But how s it working out for you  honey Do you feel loved She told me all doors are open to the believer I believe her  I believe her  I believe her Do you feel loved  she told me all doors are open to the believer I believe her  I believe her  I believe her Oh Patricia  you ve always been my North Star  oh Oh Patricia  you ve always been my North Star  oh I drink too much coffee and I think of you often In a city where reality has long been forgotten Are you afraid   Cause I m terrified But you remind me that it s such a wonderful thing to love It s such a wonderful thing to love It s such a wonderful thing to love It s such a wonderful thing to love It s such a wonderful thing It s such a wonderful thing to love It s such a wonderful thing to love It s such a wonderful thing to love It s such a wonderful thing
Florence and the Machine;queen of peace;Oh  the king Gone mad within his suffering Called out for relief Someone cure him of his grief His only son Cut down  but the battle won Oh  what is it worth When all that s left is hurt Like the stars chase the sun Over the glowing hill  I will conquer Blood is running deep Some things never sleep Suddenly I m overcome Dissolving like the setting sun Like a boat into oblivion Cause you re driving me away Now you have me on the run The damage is already done Come on  is this what you want Cause you re driving me away Oh  the queen of peace Always does her best to please Is it any use Somebody s gotta lose Like a long stream I ll bear all this echoing Oh  what is it worth All that s left is hurt Like the stars chase the sun Over the glowing hill  I will conquer Blood is running deep Some things never sleep Suddenly I m overcome Dissolving like the setting sun Like a boat into oblivion Cause you re driving me away Now you have me on the run The damage is already done Come on  is this what you want Cause you re driving me away And my love is no good Against the fortress that it made of you Blood is running deep Sorrow that you keep Suddenly I m overcome Dissolving like the setting sun Like a boat into oblivion Cause you re driving me away Now you have me on the run The damage is already done Come on  is this what you want Cause you re driving me away
Florence and the Machine;rabbit heart;The looking glass so shiny and new How quickly the glamor fades I start spinning slipping out of time Was that the wrong pill to take  Raise it up You made a deal and now it seems you have to offer up But will it ever be enough Raise it up raise it up It s not enough Raise it up raise it up Here I am a rabbit hearted girl Frozen in the headlights It seems I ve made the final sacrifice We raise it up  this offering We raise it up This is a gift it comes with a price Who is the lamb and who is the knife Midas is king and he holds me so tight And turns me to gold in the sunlight I look around but I can t find you Raise it up If only I could see your face Raise it up Instead of rushing towards the skyline Raise it up I wish that I could just be brave I must become a lion hearted girl Ready for a fight Before I make the final sacrifice We raise it up  this offering We raise it up This is a gift it comes with a price Who is the lamb and who is the knife Midas is king and he holds me so tight And turns me to gold in the sunlight Raise it up raise it up Raise it up raise it up And in the spring I shed my skin And it blows away with the changing winds The waters turn from blue to red As towards the sky I offer it This is a gift it comes with a price Who is the lamb and who is the knife Midas is king and he holds me so tight And turns me to gold in the sunlight This is a gift it comes with a price Who is the lamb and who is the knife Midas is king and he holds me so tight And turns me to gold in the sunlight This is a gift
Florence and the Machine;remain nameless;I was born in a big gray cloud Screaming out a love song All the broken chords and unnamed cries What a place to come from I wish to remain nameless And live without shame Cause what s in a name  Oh I still remain the same You can call it what you want You can call me anything you want You can call us what you want You can call me anything you want Everybody lets you down In this brief hole of a town What a difference of the rushing out Tell me what you re running from I know everybody lets you down I ll do the same But know I ll always be around This can remain the same Call me when you need me Call me anything you want Darling  believe me Nothing I haven t done before Call me when you need me  call me when you need me Call me when you need me Darling  believe me  darling  believe me Darling  believe me  darling believe me Call me when you need me Call me when you need me Call me when you need me Call me when you need me Darling  believe me Darling  believe me Darling  believe me Darling  believe me Call me when you need me Call me when you need me Call me when you need me Call me when you need me Darling  believe me Darling  believe me Darling  believe me Darling  believe me Call me when you need me Call me when you need me Call me when you need me Call me when you need me Darling  believe me  darling believe me Call me when you need me Call me when you need me Call me when you need me
Florence and the Machine;seven devils;Holy water cannot help you down  Hours and armies couldn t keep me out I don t want your money I don t want your crowd See I have to burn Your kingdom down Holy water cannot help you now See I ve had to burn your kingdom down And no rivers and no lakes can put the fire out I m gonna raise the stakes  I m gonna smoke you out Seven devils all around you Seven devils in my house See they were there when I woke up this morning I ll be dead before the day is done Seven devils all around you Seven devils in your house See I was dead when I woke up this morning I ll be dead before the day is done Before the day is done And now all your love will be exorcised And we will find you saying it s to be better now And it s an even sum It s a melody It s a battle cry It s a symphony Seven devils all around you Seven devils in my house See they were there when I woke up this morning I ll be dead before the day is done Seven devils all around you Seven devils in your house See I was dead when I woke up this morning And I ll be dead before the day is done Before the day is done Before the day is done Before the day is done They can keep me high Til I tear the walls Til I save your heart And I take your soul And what have we done Can I be undone In the evil heart In the evil soul Seven devils all around you Seven devils in your house See I was dead when I woke up this morning I ll be dead before the day is done Before the day is done
