artist;title;lyrics
ABBA;gonna sing you my love song;You say she s been mad at you Then you say you ll be patient  ooh Still I see that she makes you blue Come on  I ll give you consolation Gonna sing you my love song  gonna bring you some light Gonna make you feel happy every day of your life Gonna sing you my love song  gonna make it all right You re all I ever need  my darling Just to be where you want to be So much fun we could have then  hmm To be close for eternity What a miracle to happen Gonna sing you my love song  gonna sing it for you Gonna give you sweet loving  gonna give myself too Gonna sing you my love song  when I think about you I know she doesn t make it easy Cause you don t please her like you please me You re my life  you re my angel You re my first  you re my last Would she care if you lingered For another night Want to hold you tight We could make it right Gonna sing you my love song  gonna bring you some light Gonna make you feel happy every day of your life Gonna sing you my love song  gonna make it all right I know she doesn t make it easy Gonna sing you my love song  gonna sing it for you Gonna give you sweet loving  gonna give myself too Gonna sing you my love song  when I think about you You re all I ever need  my darling And I would love to sing my love song For you
ABBA;gonna sing you my lovesong;You say she s been mad at you Then you say you ll be patient  ooh Still I see that she makes you blue Come on  I ll give you consolation Gonna sing you my love song  gonna bring you some light Gonna make you feel happy every day of your life Gonna sing you my love song  gonna make it all right You re all I ever need  my darling Just to be where you want to be So much fun we could have then  hmm To be close for eternity What a miracle to happen Gonna sing you my love song  gonna sing it for you Gonna give you sweet loving  gonna give myself too Gonna sing you my love song  when I think about you I know she doesn t make it easy Cause you don t please her like you please me You re my life  you re my angel You re my first  you re my last Would she care if you lingered For another night Want to hold you tight We could make it right Gonna sing you my love song  gonna bring you some light Gonna make you feel happy every day of your life Gonna sing you my love song  gonna make it all right I know she doesn t make it easy Gonna sing you my love song  gonna sing it for you Gonna give you sweet loving  gonna give myself too Gonna sing you my love song  when I think about you You re all I ever need  my darling And I would love to sing my love song For you
ABBA;gracias por la musica;Agnetha   Soy muy sencilla why algo aburrida tal vez Las bromas que s  me salen seguro al rev s Pero hay un talento  en m  singular why es que la gente me escucha al cantar why me hare feliz Orgullosa lo puedo anunciar  por eso   Agnetha  Frida   Quiero dar las gracias A las canciones Que transmiten emociones Quiero dar las gracias Por lo que me hacen sentir  debo admitir Que con la m sica vale vivir Por eso quiero dar las gracias Por este don en m    Agnetha   Todos dec an que fu  una ni a precoz Bail  why cant  sobresal  por mi voz why hoy me pregunto cual es la raz n Por que siempre gana la gran atenci n una simple canci n Si he hare con el coraz n  por eso   Agnetha  Frida   Quiero dar las gracias A las canciones Que transmiten emociones Quiero dar las gracias Por lo que me hacen sentir  debo admitir Que con la m sica vale vivir Por eso quiero dar las gracias Por este don en m    Agnetha    Que suerte tuve Soy tan dichosa al cantar Quiero que todos disfrutemos juntos Que feliz   Que placer  Exclamar   Agnetha  Frida   Quiero dar las gracias A las canciones Que transmiten emociones Quiero dar las gracias Por lo que me hacen sentir  debo admitir Que con la m sica vale vivir Por eso quiero dar las gracias Por este don en m    Agnetha   Por eso quiero dar las gracias Por este don en m 
ABBA;gracias por dejarme cantar canciones;I m nothing special  in fact I m a bit of a bore If I tell a joke  you ve probably heard it before But I have a talent  a wonderful thing Cause everyone listens when I start to sing I m so grateful and proud All I want is to sing it out loud So I say Thank you for the music  the songs I m singing Thanks for all the joy they re bringing Who can live without it  I ask in all honesty What would life be Without a song or a dance  what are we So I say thank you for the music For giving it to me Mother says I was a dancer before I could walk She says I began to sing long before I could talk And I ve often wondered  how did it all start Who found out that nothing can capture a heart Like a melody can Well  whoever it was  I m a fan So I say Thank you for the music  the songs I m singing Thanks for all the joy they re bringing Who can live without it  I ask in all honesty What would life be Without a song or a dance what are we So I say thank you for the music For giving it to me I ve been so lucky  I am the girl with golden hair I wanna sing it out to everybody What a joy  what a life  what a chance Thank you for the music  the songs I m singing Thanks for all the joy they re bringing Who can live without it  I ask in all honesty What would life be Without a song or a dance what are we So I say thank you for the music For giving it to me So I say Thank you for the music  for giving it to me
ABBA;gracias por la msica;Agnetha   Soy muy sencilla why algo aburrida tal vez Las bromas que s  me salen seguro al rev s Pero hay un talento  en m  singular why es que la gente me escucha al cantar why me hare feliz Orgullosa lo puedo anunciar  por eso   Agnetha  Frida   Quiero dar las gracias A las canciones Que transmiten emociones Quiero dar las gracias Por lo que me hacen sentir  debo admitir Que con la m sica vale vivir Por eso quiero dar las gracias Por este don en m    Agnetha   Todos dec an que fu  una ni a precoz Bail  why cant  sobresal  por mi voz why hoy me pregunto cual es la raz n Por que siempre gana la gran atenci n una simple canci n Si he hare con el coraz n  por eso   Agnetha  Frida   Quiero dar las gracias A las canciones Que transmiten emociones Quiero dar las gracias Por lo que me hacen sentir  debo admitir Que con la m sica vale vivir Por eso quiero dar las gracias Por este don en m    Agnetha    Que suerte tuve Soy tan dichosa al cantar Quiero que todos disfrutemos juntos Que feliz   Que placer  Exclamar   Agnetha  Frida   Quiero dar las gracias A las canciones Que transmiten emociones Quiero dar las gracias Por lo que me hacen sentir  debo admitir Que con la m sica vale vivir Por eso quiero dar las gracias Por este don en m    Agnetha   Por eso quiero dar las gracias Por este don en m 
ABBA;happy hawaii;Early this morning I drove in the rain Out to the airport to get on the plane Hey Honolulu  we re going to happy Hawaii Alice has been there  she said it was fun Swimming and surfing  enjoying the sun Hey Honolulu  we re going to happy Hawaii After all I ve had to go through I m making no plans  making no plans oh ooh But I  but I believe love gives me a second chance Guess I ve been working a little too hard Need a vacation  I ll send you a card From Honolulu  a greeting from happy Hawaii It s so exciting  why should I pretend In a few hours the plane will descend Hey Honolulu  we re going to happy Hawaii I can imagine the beach and the sand Walking with someone and holding his hand Hey Honolulu  we re going to happy Hawaii After all I ve had to go through I m making no plans  making no plans oh ooh But I  but I believe love gives me a second chance  mmm I ve got a feeling the dream will come true Somebody s waiting and I ll forget you Hey Honolulu  we re going to happy Hawaii
ABBA;happy new year;No more champagne And the fireworks are through Here we are  me and you Feeling lost and feeling blue It s the end of the party And the morning seems so grey So unlike yesterday Now s the time for us to say Happy New Year Happy New Year May we all have a vision now and then Of a world where every neighbor is a friend Happy New Year Happy New Year May we all have our hopes  our will to try If we don t we might as well lay down and die You and I Sometimes I see How the brave new world arrives And I see how it thrives In the ashes of our lives Oh yes  man is a fool And he thinks he ll be okay Dragging on  feet of clay Never knowing he s astray Keeps on going anyway Happy New Year Happy New Year May we all have a vision now and then Of a world where every neighbor is a friend Happy New Year Happy New Year May we all have our hopes  our will to try If we don t we might as well lay down and die You and I Seems to me now That the dreams we had before Are all dead  nothing more Than confetti on the floor It s the end of a decade In another ten years time Who can say what we ll find What lies waiting down the line In the end of eighty nine Happy New Year Happy New Year May we all have a vision now and then Of a world where every neighbor is a friend Happy New Year Happy New Year May we all have our hopes  our will to try If we don t we might as well lay down and die You and I
ABBA;hasta manana;Where is the spring and the summer  That once was yours and mine   Where did it go   I just don t know  But still my love for you will live forever  Hasta ma ana  til we meet again  Don t know where  don t know when  Darling  our love was much too strong to die  We ll find a way to face a new tomorrow  Hasta ma ana  say we ll meet again  I can t do without you  Time to forget  send me a letter  Say you forgive  the sooner the better  Hasta ma ana  baby  hasta ma ana  until then  Where is the dream we were dreaming  And all the nights we shared  Where did they go   I just don t know  And I can t tell you just how much I miss you  Hasta ma ana  til we meet again  Don t know where  don t know when  Darling  our love was much too strong to die  We ll find a way to face a new tomorrow  Hasta ma ana  say we ll meet again  I can t do without you  Time to forget  send me a letter  Say you forgive  the sooner the better  Hasta ma ana  baby  hasta ma ana  until then  Hasta ma ana  say we ll meet again  I can t do without you  Time to forget  send me a letter  Say you forgive  the sooner the better  Hasta ma ana  baby  hasta ma ana  until then
ABBA;hasta maana;Where is the spring and the summer  That once was yours and mine   Where did it go   I just don t know  But still my love for you will live forever  Hasta ma ana  til we meet again  Don t know where  don t know when  Darling  our love was much too strong to die  We ll find a way to face a new tomorrow  Hasta ma ana  say we ll meet again  I can t do without you  Time to forget  send me a letter  Say you forgive  the sooner the better  Hasta ma ana  baby  hasta ma ana  until then  Where is the dream we were dreaming  And all the nights we shared  Where did they go   I just don t know  And I can t tell you just how much I miss you  Hasta ma ana  til we meet again  Don t know where  don t know when  Darling  our love was much too strong to die  We ll find a way to face a new tomorrow  Hasta ma ana  say we ll meet again  I can t do without you  Time to forget  send me a letter  Say you forgive  the sooner the better  Hasta ma ana  baby  hasta ma ana  until then  Hasta ma ana  say we ll meet again  I can t do without you  Time to forget  send me a letter  Say you forgive  the sooner the better  Hasta ma ana  baby  hasta ma ana  until then
ABBA;he is your brother;Benny  I was a fighter  always looking for trouble And my life was so empty  there was nothing to live for But then it happened one night As I got into a fight I could hear someone saying As though he was praying   Treat him well  he is your brother You might need his help one day We depend one one another Love him  that s the only way   On the road That we re going We all need Words of comfort and compassion Treat him well  he is your brother Love him  that s the only way   I was a woman  never thinking of others And my life was so lonely  didn t care for anybody But then I happened to meet A begging man in the street As I turned down his praying I heard someone saying   Treat him well  he is your brother You might need his help one day We depend one one another Love him  that s the only way   On the road That we re going We all need Words of comfort and compassion Treat him well  he is your brother Love him  that s the only way   Treat him well  he is your brother You might need his help one day We depend one one another Love him  that s the only way   Treat him well  he is your brother You might need his help one day We depend one one another Love him  that s the only way
ABBA;head over heels;I have a very good friend The kind of girl who likes to follow a trend She has a personal style Some people love it others tend to go wild You hear her voice everywhere Taking the chair She s a leading lady And with no trace of hesitation she keeps going Head over heels Breaking her way Pushing through unknown jungles every day She s a girl with a taste for the world The world is like a playing ground where she goes rushing Head over heels Setting the pace Running the gauntlet in a whirl of lace She s extreme if you know what I mean Her man is one I admire He s so courageous but he s constantly tired Each time that he speaks his mind She pats his head and says that s all very fine Exert that will of your own When we re alone Now we better hurry And with no trace of hesitation she keeps going Head over heels Breaking her way Pushing through unknown jungles every day She s a girl with a taste for the world The world is like a playing ground where she goes rushing Head over heels Setting the pace Running the gauntlet in a whirl of lace She s extreme if you know what I mean You hear her voice everywhere Taking the chair She s a leading lady And with no trace of hesitation she keeps going Head over heels Breaking her way Pushing through unknown jungles every day She s a girl with a taste for the world The world is like a playing ground where she goes rushing Head over heels Setting the pace Running the gauntlet in a whirl of lace She s extreme if you know what I mean She s just one of those who always has to do whatever she please And she goes Head over heels
ABBA;heart of the country;A candle burns in the Heart of the country The flame fades though I see to it sadly It takes me further away Than I have ever been I wait and the darkness comes I pray for my only one And I wonder if you ever Will see this land again We took this land And we brought it goodness It s taken everything And left only emptiness I am not broken Although I have the seeds in me I wait and the darkness comes I pray for my only one And I wonder if you ever Will see this land again I hide my face against the sun I hide my fear from everyone But I ve had enough of secrets They re all lies we re scared to tell I just need someone to be with I just need to say you fell There s nothing out here But me and a whisper And now it s failing I won t even listen I watch the fall and it s Time that I was leaving too I wait and the darkness comes I pray for my only one And I wonder if you ever Will see this land again I wait and the darkness comes I pray for my only one And I wonder if you ever Will see this land again I wait and the darkness comes I pray for my only one And I wonder if you ever Will see this land again I wait and the darkness comes I pray for my only one And I wonder if you ever Will see this land again
ABBA;hej gamle man;Han st r p torget varje dag En v nlig gammal man Hans h r  r lite gr nat Under m ssans r da band Med blanka knappor I sin rock Och b ssan I sin hand Han vet nog ganska v l Vad vi vill fr ga om ibland Hej gamla man Kan do visa oss den v g som vi ska g f r at f komma dit som vi vill n Hej gamla man Kanske  r det vi som g r n got fel  nd du har ju allt som vi har sv rt att f Han verkar kanske tr tt ibland Vem skulle v l r med Att lysa upp en v g f r n gon Som aldrig kunnat se Men trots att han har stott d r nu I alla dessa  r S verkar det p honom som har kommit dit ig r Hej gamle man Kan do visa oss den v g som vi ska g f r at f komma dit som vi vill n Hej gamle man Kanske  r det vi som g r n got fel  nd du har ju allt som vi har sv rt att f Hej gamla man Kan do visa oss den v g som vi ska g f r at f komma dit som vi vill n Hej gamla man Kanske  r det vi som g r n got fel  nd du har ju allt som vi har sv rt att f 
ABBA;hey hey helen;So at last you re free  It s the way you wanted it to be  And the price you paid  To become a woman of today  Is it worth the pain to see the children cry  Does it hurt when they ask for Daddy    Hey hey Helen  Now you live on your own  Hey hey Helen  Can you make it alone  Yes you can     So you re free at last  And beginning to forget the past  Does it make you sad  When you think about the life you ha ha had  But you re right  you had to take a second chance  So you fight to find your freedom    Hey hey Helen  Now you live on your own  Hey hey Helen  Can you make it alone  Hey hey Helen  hey hey Helen   What s the matter with you  Hey hey Helen  hey hey Helen   Don t you know what to do  Yes you do   Yes you do yes you do   Yes you do yes you do     Hey hey Helen  Now you live on your own  Hey hey Helen  Can you make it alone  Hey hey Helen  hey hey Helen   What s the matter with you  Hey hey Helen  hey hey Helen   Don t you know what to do  Hey hey Helen  hey hey Helen   Now you live on your own  Hey hey Helen  hey hey Helen 
ABBA;hole in your soul;You feel bad  let me tell you  we all get the blues Sometimes life is a burden  weighed down in your shoes When it s bad  worse  worst And when you re feeling so bad And you think you re cursed And you ve got it sad Well  if there s one thing for the better that can turn you loose It s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul My friend Sam is a chauffeur  Annie goes to school Jerry works at the office  Sue lies by the pool But on all weekends Together again When I meet my friends I m gonna see them now And we re lookin  round for the action we sure play it cool It s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul You paint your world and use all colors And then you find it all comes out too bright You know it s only a lie The songs you sing are too romantic And when you want the truth They only spit in your eye Oh yeah  they re only telling you lies Oh yeah  there s gotta be rock n roll To fill the hole in your soul You feel bad  let me tell you  we all get the blues Sometimes life is a burden  weighed down in your shoes When it s bad  worse  worst You know you re feeling so bad And you think you re cursed And you ve got it sad Well  if there s one thing for the better that can turn you loose It s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul
ABBA;hole in your soulthe girl with the golden hair;You feel bad  let me tell you  we all get the blues Sometimes life is a burden  weighed down in your shoes When it s bad  worse  worst And when you re feeling so bad And you think you re cursed And you ve got it sad Well  if there s one thing for the better that can turn you loose It s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul My friend Sam is a chauffeur  Annie goes to school Jerry works at the office  Sue lies by the pool But on all weekends Together again When I meet my friends I m gonna see them now And we re lookin  round for the action we sure play it cool It s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul You paint your world and use all colors And then you find it all comes out too bright You know it s only a lie The songs you sing are too romantic And when you want the truth They only spit in your eye Oh yeah  they re only telling you lies Oh yeah  there s gotta be rock n roll To fill the hole in your soul You feel bad  let me tell you  we all get the blues Sometimes life is a burden  weighed down in your shoes When it s bad  worse  worst You know you re feeling so bad And you think you re cursed And you ve got it sad Well  if there s one thing for the better that can turn you loose It s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul There s gotta be rock n roll To fill the hole in your soul
ABBA;honey honey;Honey honey  how you thrill me  ah hah  honey honey Honey honey  nearly kill me  ah hah  honey honey I d heard about you before I wanted to know some more And now I know what they mean  you re a love machine Oh  you make me dizzy Honey honey  let me feel it  ah hah  honey honey Honey honey  don t conceal it  ah hah  honey honey The way that you kiss goodnight The way that you kiss me goodnight The way that you hold me tight The way that you re holding me tight I feel like I wanna sing when you do your thing I don t wanna hurt you  baby  I don t wanna see you cry So stay on the ground  girl  you better not get too high But I m gonna stick to you  boy  you ll never get rid of me There s no other place in this world where I rather would be Honey honey  touch me  baby  ah hah  honey honey Honey honey  hold me  baby  ah hah  honey honey You look like a movie star You look like a movie star But I know just who you are I know just who you are And  honey  to say the least  you re a dog gone beast So stay on the ground  girl  you better not get too high There s no other place in this world where I rather would be Honey honey  how you thrill me  ah hah  honey honey Honey honey  nearly kill me  ah hah  honey honey I heard about you before I wanted to know some more And now I know what they mean  you re a love machine
ABBA;i am just a girl;I am just a girl One among the others  nothing much to say Plain and simple girl Not a special type in any way Just one look and you will surely see That the true Miss Nobody is me It s an evil world That has only made me a girl  I am just a girl Not the kind of woman men would like to meet Just another girl No one ever looks at in the street But today I can t believe it s true When you smiled and whispered  I love you Darling I could see I was meant to be your girl  It s a funny feeling when you get to love someone And thinking that he ll never look your way But then he says he loves you and life has just begun It s so much more than any words can say  I am just a girl Not the kind of woman men would like to meet Just another girl No one ever looks at in the street But today I can t believe it s true When you smiled and whispered  I love you Darling I could see I was meant to be your girl  La  la  la  la la  But today I can t believe it s true When you smiled and whispered  I love you Darling I could see I was meant to be your girl
ABBA;i am the black gold of the sun;I am the white side of the sun follow the beat across the light father of the one I am the black gold of the sun I am the black gold of the sun I am the the dark side of the sun Shadows that light up the day Darkness shadow all the way I am the black gold of the sun I am the black gold of the sun I am the light I am the fire that brings around the sun and set you free so free  so free I am the black gold of the sun To be who I wanna be To go where I wanna go To be To feel I am the black gold of the sun I am the black gold of the sun I am the black gold of the sun I am the black gold of the sun I am the white side of the sun I am the black gold of the sun I am the black gold of I am the black gold of I am the black gold of I am the black gold of the sun I am the black gold of I am the black gold of I am the black gold of the sun I am the black gold of the sun I am the black gold of the sun
ABBA;i am the city;Coming through a cloud  you re looking at me from above And I m a revelation spreading out before your eyes And you find me beautiful and irresistible A giant creature that forever seems to grow in size And you feel a strange attraction The air is vibrant and electrified Welcome to me  here I am  my arms are open wide Somewhere in the middle of the never ending noise There is a pulse  a steady rhythm of a heart that beats And a million voices blend into a single voice And you can hear it in the clamour of the crowded streets People come and take their chances Sometimes you win  sometimes you lose a lot Come  make your own contribution to this melting pot I m the street you walk  the language you talk I am the city The skyline is me  and the energy I am the city The famous hotels and the cocktail bars And the funny smells and the turmoil of course And the people  the air that you re breathing is me Yes  I am the city  you let me be People feed me with their lives  I am a hungry soul And they all worship me and pay their homage day and night Every day I hear a lot of tired shopping feet But come tonight they will be dancing in the neon lights Dazzled by the crazy magic They re grabbing pieces of the fatted calf And in the wind if you listen hard you ll hear me laugh I m the street you walk  the language you talk I am the city The skyline is me  and the energy I am the city The famous hotels and the cocktail bars And the funny smells and the turmoil of course And the people  the parks and the squares that you see All the sounds that you hear and the air that you re breathing is me Yes  I am the city  you let me be
ABBA;i do i do i do i do i do;Love me or leave me Make your choice but believe me I love you I do  I do  I do  I do  I do I can t conceal it Don t you see Can t you feel it Don t you too I do  I do  I do  I do  I do Oh  I ve been dreaming through my lonely past Now I ve just made it I found you at last So come on Now let s try it I love you Can t deny it Cause it s true I do  I do  I do  I do  I do Oh  no hard feelings between you and me If we can t make it But just wait and see So come on now lets try it I love you  can t deny it Cause it s true  I do  I do  I do  I do  I do So love me or leave me Make your choice but believe me I love you  I do  I do  I do  I do  I do I can t conceal it  don t you see Can t you feel it Don t you too  I do  I do  I do  I do  I do
ABBA;i do i do i do i do i dososwaterloo;Love me or leave me  make your choice but believe me  I love you  I do  I do  I do  I do  I do  I can t conceal it  don t you see  can t you feel it   Don t you too   I do  I do  I do  I do  I do  Oh  I ve been dreaming through my lonely past  Now I just made it  I found you at last  So come on  now let s try it  I love you  can t deny it  Cause it s true  I do  I do  I do  I do  I do  Oh  no hard feelings between you and me  If we can t make it  but just wait and see  So come on  now let s try it  I love you  can t deny it  Cause it s true  I do  I do  I do  I do  I do  So love me or leave me  make your choice but believe me  I love you  I do  I do  I do  I do  I do  I can t conceal it  don t you see  can t you feel it   Don t you too   I do  I do  I do  I do  I do
ABBA;i have a dream;I have a dream  a song to sing To help me cope with anything If you see the wonder of a fairy tale You can take the future even if you fail I believe in angels Something good in everything I see I believe in angels When I know the time is right for me I ll cross the stream  I have a dream I have a dream  a fantasy To help me through reality And my destination makes it worth the while Pushing through the darkness still another mile I believe in angels Something good in everything I see I believe in angels When I know the time is right for me I ll cross the stream  I have a dream I ll cross the stream  I have a dream I have a dream  a song to sing To help me cope with anything If you see the wonder of a fairy tale You can take the future even if you fail I believe in angels Something good in everything I see I believe in angels When I know the time is right for me I ll cross the stream  I have a dream I ll cross the stream  I have a dream
ABBA;i know theres something going on;I can see that it won t be long You grow cold when you keep holding on You know you ve changed and your words they lie That s something you can t deny I know there s something going on I know there s something going on I know it won t be long Won t be long before you re gone There s something going on There s something going on I know a good thing must come to an end But it s hard to take loosing a friend I know what you think and what s in your mind So darling don t pretend I know there s something going on 
ABBA;i let the music speak;I m hearing images  I m seeing songs No poet has ever painted Voices call out to me  straight to my heart So strange  yet we re so well acquainted I let the music speak with no restrains I let my feelings take over Carry my soul away  into the world Where beauty meets the darkness of the day   Where my mind is like an open window Where the high and healing winds blow From my shallow sleep the sounds awake me I let them take me   Let it be a joke  let it be a smile Let it be a farce  if it makes me laugh for a little while Let it be a tear  let it be a sigh Coming from a heart  speaking to a heart  let it be a cry   Some streets are emptiness  dry leaves of autumn Rustling down an old alley And in the dead of night  I find myself a blind man In some ancient valley I let the music speak  leading me gently Urging me like a lover Leading me all the way  into a place Where beauty will defeat the darkest day   Where I m one with every grand illusion No disturbance  no intrusion Where I let the wistful sounds seduce me I let them use me   Let it be a joke  let it be a smile Let it be a farce  if it makes me laugh for a little while Let it be a tear  let it be a sigh Coming from a heart  speaking to a heart  let it be a cry   Let it be a tear  let it be a sigh Coming from a heart  speaking to a heart  let it be a cry   Let it be the joy of each new sunrise Or the moment when a day dies I surrender without reservation No explanation  no questions why I take it to me and let it flow through me Yes  I let the music speak I let the music speak
ABBA;i saw it in the mirror;I saw it in the mirror I saw it in my face That I m no longer needed Anyone can take my place I saw it in the mirror When I looked into my eyes Cause something sure is wrong When this boy cries   This boy cries   I saw it in the mirror My head is hanging low And it ain t too familiar With the feelings that I show I know you say you love me But I m looking through your lies It doesn t really bother you If this boy cries   This boy cries   I never thought I could cry for you But honey  I will miss you Til the day I die Til the day I die   I saw it in the mirror I saw it in my face That I m no longer needed Anyone can take my place I saw it in the mirror When I looked into my eyes Cause something sure is wrong When this boy cries   This boy cries   This boy cries
ABBA;i wont let you go;Some girls want to play with you Doing things that they really can t do They think that love is a game to play They oughta know that I get my way They look at you with starry eyes Very soon they all realize Play with fire and your fingers burn I wanna tell them  they never learn I won t let you go  no no no I ll never let go  oh baby you know There s a special kind of love There s something magic when we touch I won t let you go  no no no I ll never let go  I just couldn t hide All the love I feel inside I want you with me  by my side By my side I never dreamed I would stay with you Just one look  and I knew you were true One more day and I woke up to find I couldn t think  you were on my mind I can t believe those other guys Hanging round with that look in their eyes They ll never know what I get from you I wanna tell them  I never do I won t let you go  no no no I ll never let go  oh baby you know There s a special kind of love There s something magic when we touch I won t let you go  no no no I ll never let go  I just couldn t hide All the love I feel inside I want you with me  by my side By my side  by my side  by my side Play with fire and your fingers burn I wanna tell them  they never learn I won t let you go  no no no I ll never let go  oh baby you know There s a special kind of love There s something magic when we touch I won t let you go  no no no I ll never let go  I just couldn t hide All the love I feel inside I want you with me  by my side I won t let you go
ABBA;i wonder;This park and these houses  old streets I have walked Everything dear  will it be here One day when I am returning My friends will get married  have children and homes It sounds so nice  well planned and wise Never expecting surprises I wonder  it s frightening Leaving now  is that the right thing I wonder  it scares me But who the the hell am I if I don t leave it I m not a coward Oh no  I ll be strong One chance in a lifetime Yes I will take it  it can t go wrong My friends and my family  this dull little town Buses I ve missed  boys that I ve kissed Everything old and familiar I wonder  it s frightening Leaving now  is that the right thing I wonder  it scares me But who the the hell am I if I don t leave it I m not a coward Oh no  I ll be strong One chance in a lifetime Yes I will take it Yes I will take it  it can t go wrong
ABBA;im a marionette;You re so free That s what everybody s tellin  me Yet I feel like I m an outward bound Pushed around refuge   Something s wrong Got a feeling that I don t belong As if I have come from out of space Out of place  like King Kong   I m a marionette  just a marionette Pull the string I m a marionette  everybody s pet  Just as long as I sing I m a marionette  see my pirouette Round and  round I m a marionette  I m a marionette Just a silly old clown   Like a doll Like a puppet with no will at all And somebody taught me how to talk How to walk  how to fall   Can t complain I got no one but myself to blame Something s happening  I can t control Lost my hold  it s insane   I m a marionette  just a marionette Pull the string I m a marionette  everybody s pet  Just as long as I sing I m a marionette  see my pirouette Round and  round I m a marionette  I m a marionette Just a silly old clown   Look this way Just a little smile is what they say You ll look better on the photograph If you laugh  that s o k    I m a marionette  just a marionette Pull the string I m a marionette  everybody s pet  Just as long as I sing I m a marionette  see my pirouette Round and  round I m a marionette  I m a marionette Just a silly old clown   You re so free That s what everybody s tellin  me Yet I feel like I m an outward bound Pushed around refugee
ABBA;ive been waiting for you;I  I ve been in love before  I thought I would no more  Manage to hit the ceiling  Still  strange as it seems to me  You brought it back to me  That old feeling  I  I don t know what you do  You make me think that you  Possibly could release me  I think you ll be able to  Make all my dreams come true  And you ease me  You thrill me  you delight me  You please me  you excite me  You re something I d been pleading for  I love you  I adore you  I lay my life before you  I ll have you want me more and more  And finally it seems my lonely days are through  I ve been waiting for you  I  I m gonna make you mine  You re gonna feel so fine  You ll never want to leave me  I feel you belong to me  Someday you will agree  Please  believe me  You thrill me  you delight me  You please me  you excite me  You re something I d been pleading for  I love you  I adore you  I lay my life before you  I ll have you want me more and more  And finally it seems my lonely days are through  I ve been waiting for you  Oh  I ve been waiting for you
ABBA;if it wasnt for the nights;I got appointments  work I have to do  Keepin  me so busy all the day through  They re the things that keep me from thinkin  of you  Oh baby  I miss you so  I know I m never gonna make it  Oh  I m so restless  I don t care what I say  And I lose my temper ten times a day  Still it s even worse when the night s on its way  It s bad  oh  so bad  Somehow I d be doin  alright if it wasn t for the nights  If it wasn t for the nights I think that I could make it   I d have courage left to fight if it wasn t for the nights  If it wasn t for the nights I think that I could take it   How I fear the time when shadows start to fall  Sittin  here alone and starin  at the wall  Even I could see a light if it wasn t for the nights  Even I could see a light I think that I could make it   Somehow I d be doin  alright if it wasn t for the nights  If it wasn t for the nights I think that I could take it   No one to turn to  you know how it is  I was not prepared for something like this  Now I see them clearly  the things that I miss  Oh baby  I feel so bad  I know I m never gonna make it  I got my business to help me through the day  People I must write to  bills I must pay  But everything s so different when night s on its way  It s bad  oh  so bad  Somehow I d be doing alright if it wasn t for the nights  If it wasn t for the nights I think that I could make it   I d have courage left to fight if it wasn t for the nights  If it wasn t for the nights I think that I could take it   How I fear the time when shadows start to fall  Sittin  here alone and starin  at the wall  Even I could see a light if it wasn t for the nights  Even I could see a light I think that I could make it   Guess my future would look bright if it wasn t for the nights  If it wasn t for the nights I think that I could make it   If it wasn t for the nights  If it wasn t for the nights I think that I could take it   if it wasn t for the nights  If it wasn t for the nights I think that I could make it   Even I could see a light if it wasn t for the nights  Even I could see a light I think that I could make it   Guess my future would look bright if it wasn t for the nights  If it wasn t for the nights I think that I could take it   If it wasn t for the nights  If it wasn t for the nights I think that I could make it   If it wasn t for the nights  If it wasn t for the nights I think that I could take it   Even I could see a light if it wasn t for the nights  Even I could see a light I think that I could make it   Guess my future would look bright if it wasn t for the nights
ABBA;king has lost his crown;I believe your new girl turned you down  And they say she s pushin  you around  How does it feel  I guess it hurts your pride  Tell me my friend how many nights you ve cried  Disaster and disgrace  The king has lost his crown  Suddenly  He s clumsy like a clown  The world is upside down  The king has lost his crown  Was it hard to step down from your throne  And to know tonight you re all alone  Oh what a shame  you really want that girl  She doesn t care  still you just dream of her  Disaster and disgrace  The king has lost his crown  Suddenly  He s clumsy like a clown  The world is upside down  The king has lost his crown  Disaster and disgrace  The word is all around  Suddenly  He s clumsy like a clown  The world is upside down  The king has lost his crown
