artist;title;lyrics
Imagine Dragons;i dont know why;We could be strangers in the night We could be passing in the shadows We couldn t be closer if we tried When we re caught in the headlights We could be faces in the crowd We could be passing in the shadows Upping the risk of being found When we re caught in the headlights Dangerous Your love is always dangerous And now I m lost in us We re livin  in a lying trust I don t know why  but I guess it s got something to do with you To do with you I don t know why  but I guess it s got something to do with you To do with you I was a faking alibi Trading the truth in for a lie  oh We were the essence of desire And we re caught in the headlights Dangerous Your love is always dangerous And now I m lost in us We re livin  in a lying trust I don t know why  but I guess it s got something to do with you To do with you I don t know why  but I guess it s got something to do with you To do with you  I don t know why I don t know why  but I guess it s got something to do with you  I don t know To do with you  I don t know why I don t know why  but I guess it s got something to do with you To do with you That you love me Tell me that you love me Tell me that you love me Tell me that you love me Tell me that you love me  dangerous Tell me that you love me Tell me that you love me  your love is always dangerous Tell me that you love me I don t know why I don t know why  but I guess it s got something to do with you  I don t know To do with you  I don t know why I don t know why  but I guess it s got something to do with you  do with  do with  do with To do with you  I don t know why I don t know why  but I guess it s got something to do with you  I don t know To do with you  I don t know why I don t know why  but I guess it s got something to do with you To do with you
Imagine Dragons;i dont mind;Did your mother like your Sunday dress Astrology eradicated So what  so what It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind I m not out for us to fly or be set free So what  so what I d show you  you d show me  so much  so much It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind Your blood  it flows in from the western sea Your eyes  they shine in through this shaded tree Oh I believe in you These places  they have changed I don t know anything but you know me Oh  you know me It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind At all
Imagine Dragons;i need a minute;Welcome to the land of fire I hope you brought the right attire The crippled man is waiting at the door He said  your eyes are much too bright The things you say are never right The sins of all the world lie on your head So when you see me look the other way Cause  ohoh  lately all I do is play All the glasses in the world say  come with me I need a minute to get my head straight Just to hit it before it s too late Innocent considering my middle name is  shake my body Take us in  it s Ritalin  I shimmy and I shake my body Welcome to the land of fail I hope you brought your soul for sale The greeter s still at home I think he died The land of smash and fairy tale The truth of life is close to hell The best you ll be is nearly dead or failed So when you see me look the other way Cause lately all i do is say These the plans i make believe all come with me I need a minute to get my head straight Just to hit it before it s too late Innocent considering my middle name is  shake my body Take us in  it s Ritalin  I shimmy and I shake my body Oh  perhaps it s all a dream and make believe Oh  the last of all my dreams but still leave me I need a minute to get my head straight Just to hit it before it s too late Innocent considering my middle name is  shake my body Take us in  it s Ritalin  I shimmy and I shake my body
Imagine Dragons;i was me;It s just another day It s just another year One step at a time  they say One trip  and you re back that way I don t recognize these eyes I don t recognize these hands Please believe me when I tell you That this is not who I am If I recover  will you take me back again I m just another  trying hard to fit right in But my photographs remind me of who I used to be If only I could go back when I  I was me I ll try hard to make this ride I ll try hard to win this fight One step at a time  they say One trip  and you re back that way I don t recognize these eyes I don t recognize these hands Please believe me when I tell you That this is not who I am If I recover  will you take me back again I m just another  trying hard to fit right in But my photographs remind me of who I used to be If only I could go back when I  I was me Give me strength to fight Help me feel alive again Make me whole inside Instead  this hole inside is killing me And I m begging you If I recover  will you take me back again I m just another  trying hard to fit right in But my photographs remind me of who I used to be If only I could go back when I  I was me
Imagine Dragons;ill make it up to you;Took your heart  took your hand Promised you all that I had Hoping that you understand I m far from a perfect man Cause honey it s been a hard year It seems like we re going nowhere You re crying inside your bedroom Baby I know it s not fair Lay with me  for one more night I promise you  I ll make it right I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you I know you don t understand  the vices that follow a man And in your eyes I can see the places that you d rather be Cause honey it s been a hard year It seems like we re going nowhere You re crying inside your bedroom Baby I know it s not fair I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you In my darkest hour  in the dead of the night I ll make it up to you Your hands are mine  I ll make it up to you Promises are nothing more than fleeting thoughts But you  you are my life babe I ll make it up to you  every night I ll make it up to you Every night  I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you
Imagine Dragons;im so sorry;About time for anyone telling you off for all your deeds No sign the roaring thunder stopped in cold to read No time Get mine and make no excuses waste of precious breath No time The sun shines on everyone  everyone love yourself to death So you gotta fire up  you gotta let go You ll never be loved till you ve made your own You gotta face up  you gotta get yours You never know the top till you get too low A son of a stepfather A son of a I m so sorry A son of a stepfather A son of a I m so sorry No lies and no deceiving  that is what he loves I keep tryin  to conceive that death is from above No time I get by and make no excuses waste of precious breath No time The sun shines on everyone  everyone love yourself to death So you gotta fire up  you gotta let go You ll never be loved till you ve made your own You gotta face up  you gotta get yours You never know the top till you get too low A son of a stepfather A son of a I m so sorry A son of a stepfather A son of a I m so sorry Life isn t always what you think it d be Turn your head for one second and the tables turn And I know  I know that I did you wrong But will you trust me when I say that I ll Make it up to you somehow  somehow So you gotta fire up  you gotta let go You ll never be loved till you ve made your own You gotta face up  you gotta get yours You never know the top till you get too low A son of a stepfather A son of a I m so sorry A son of a stepfather A son of a I m so sorry I m so sorry I m so sorry I m so sorry A son of
Imagine Dragons;it comes back to you;4 A M  beside myself And what I think of mental health All the things that worry me All the things you don t believe I ve been told just what to do Where to look and point my view All the things that I could be I think I learned in therapy Am I just a shadow you drew It comes back to you  it comes back to you All the things that you had lost will find their way to you It comes back to you  it comes back to you Looking back into the past and I can see it through Tu lu tu tu tu du tu du tu tu It comes to back you oh oh It comes to back you oh oh It comes to back you oh oh It comes back to you Mocking birds and diamond rings Oh I have thought of greater things All the things that fly by me All the lives that I could lead Maybe I was born for that Or maybe I was first to last You could call it cowardliness But leave me to my studied bliss Am I just a shadow you drew It comes back to you  it comes back to you All the things that you had lost will find their way to you It comes back to you  it comes back to you Looking back into the past and I can see it through Tu lu tu tu tu du tu du tu tu It comes to back you oh oh It comes to back you oh oh It comes to back you oh oh It comes to back you
Imagine Dragons;its time;So this is what you meant When you said that you were spent And now it s time to build from the bottom of the pit  right to the top Don t hold back Packing my bags and giving the Academy a rain check I don t ever want to let you down I don t ever want to leave this town Cause after all This city never sleeps at night It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am So this is where you fell And I am left to sell The path to heaven runs through miles of clouded hell right to the top Don t look back Turning to rags and giving the commodities a rain check I don t ever want to let you down I don t ever want to leave this town Cause after all This city never sleeps at night It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am This road never looked so lonely This house doesn t burn down slowly To ashes To ashes It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am
Imagine Dragons;levitate;There s so much on my mind I don t know where to start There s that light in your eye filling up the dark Though  I lost myself I know it s not the end You re my shooting star You make my heart ascend La la la la la la la la la la la la la la  Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate I know that we re far from where we need to be But the world wasn t made in just one day Though our journey s long  I know our love is strong You re my shooting star We re flying high above La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate When I m stuck in the middle of hell and faith And I don t know where to turn To bend my mind as the silver gate You lead me on my way La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate Just levitate  just levitate Just levitate  just levitate
Imagine Dragons;lost cause;Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause Wait  all this time that I have spent away Makes me think that I might be okay For this  the deaf will have to wait My head  is holding on to all those things you said You taught me to be strong and get through it  the mist of darkness In my head Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause Wait  no one said what s lost cannot be found You are here to make it safe and sound Oh we  can make it  out alive Fate  hath its way when all that s learned is sin Nothing really matters in the end As long  as you  are with me  friend Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause No one can understand me Like you can understand No one can fill your shadow Cause you are all I am Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause
Imagine Dragons;love;It s been a long time coming  coming Seeming like we all been running  running Feeling like the wild west  gunning  gunning Listen to our elders shunning  shunning Flipping on the news  be talking  talking All about the problems  shocking  shocking We put on our headphones walking  walking We put on our headphones Where did we all go wrong Love  love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Where did we all  where did we all go wrong All we see is faces  color  color All the other races  other  other Why can t you just be my brother  brother We don t have to kill one another  kill one another All around the world  we are one  we are one All around the world  we are one So where did we all go wrong Love  love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Where did we all  where did we all go wrong Love  love  love  love  as darkness will throw the dawn Lo lo lo love  love  love  love is our only hope Lo lo lo love  love  love Lo lo lo love  love  love Where did we all  where did we all go wrong Cause we got the same blood  blood We got the same blood  blood But will it be enough   nuff Will it be enough We got the same heartbeat We re living for the same dreams We got the same bloodstream Where did we all go wrong   Oh  woo Where did we all  where did we all go wrong Love  love  love  love  as darkness will throw the dawn Lo lo lo love  love  love  love is our only hope Lo lo lo love  love  love  oh Lo lo lo love  love  love Where did we all  where did we all go wrong Where did we all  where did we all Where did we all  where did we all   Oh Where did we all  where did we all Where did we all  where did we all go wrong Love  love  love  where did we all  where did we all Lo lo lo love  love  love  where did we all  where did we all Lo lo lo love  love  love  where did we all  where did we all 
Imagine Dragons;machine;All my life I ve been sittin  at the table Watchin  them kids  they re living in a fable Looks  luck  money and never left a wishin But now it s  bout time to raise up and petition All my life I ve been sittin  at the table Watching them kids  they re living in a fable Looks  luck  money and never left a wishin Now it s  bout time to stand up and petition Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine I m not scared of what you re gonna tell me No  I m not scared of the beast in the belly Fill my cup with endless ambition And paint this town with my very own vision I m not scared of what you re gonna tell me And I m not scared of the beast in the belly Fill my cup with endless ambition And paint this town with my very own vision Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine I am the machine I am the machine Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine I am the machine
Imagine Dragons;monster;Ever since I could remember Everything inside of me Just wanted to fit in  Oh oh oh oh I was never one for pretenders Everything I tried to be Just wouldn t settle in  Oh oh oh oh If I told you what I was Would you turn your back on me And if I seem dangerous Would you be scared I get the feeling just because Everything I touch isn t dark enough If this problem lies in me I m only a man with a chamber who s got me I m taking a stand to escape what s inside me A monster  a monster I ve turned into a monster A monster  a monster And it keeps getting stronger Can I clear my conscience If I m different from the rest Do I have to run and hide   Oh oh oh oh I never said that I want this This burden came to me And it s made it s home inside  Oh oh oh oh If I told you what I was Would you turn your back on me And if I seem dangerous Would you be scared I get the feeling just because Everything I touch isn t dark enough If this problem lies in me I m only a man with a chamber who s got me I m taking a stand to escape what s inside me A monster  a monster I ve turned into a monster A monster  a monster And it keeps getting stronger I m only a man with a chamber who s got me I m taking a stand to escape what s inside me A monster  a monster I ve turned into a monster A monster  a monster And it keeps getting stronger 
Imagine Dragons;mouth of the river;On the mouth of the river On the mouth of the river Oh the mouth of the river I want to live a life like that Live the life of the faithful one Wanna bow to the floor With everybody else want to be someone I want to make some love I don t want no enemies It s the curse of a man Always living life  living live  living just to please On the mouth of the river And the wrath of the giver With the hands of a sinner On the mouth of the river  woah On the mouth of the river  woah And the wrath of the giver  woah With the hands of a sinner  woah On the mouth of the river Oh I m alkaline I m always keeping the basics I m overboard I m self destructive and self important And I m anxious Oh I m self assured I m nervous and I m pacing  oh I m pacing On the mouth of the river And the wrath of the giver With the hands of a sinner On the mouth of the river  woah On the mouth of the river  woah And the wrath of the giver  woah With the hands of a sinner  woah On the mouth of the river On the mouth of the river On the mouth of the river And I am going under Oh I am going under I am going under Oh I am going under I am going under Oh I On the mouth of the river And the wrath of the giver With the hands of a sinner On the mouth of the river  woah On the mouth of the river  woah And the wrath of the giver  woah With the hands of a sinner  woah On the mouth of the river On the mouth of the river On the mouth of the river
Imagine Dragons;my fault;I took a walk on a Saturday night Fog in the air Just to make my mind seem clear Where do I go from here I see my breath pushing steam through the air Shaking hands run through my hair My fears  where do I go from here Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other Walking down to the waters edge Asking why I m here instead of home Now I stand alone I stop to stare at the ocean side I m breathing in just to feel it s side With his Like you were here with me Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other Oh it s on the wall  it s loud It s in the brightest light It s when the world is moving Oh it s in the faintest cry It s in the lovers  eye It s when I need you most And don t you know Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other 
Imagine Dragons;natural;Will you hold the line When every one of them is giving up or giving in  tell me In this house of mine Nothing ever comes without a consequence or cost  tell me Will the stars align Will heaven step in  Will it save us from our sin  Will it Cause this house of mine stands strong That s the price you pay Leave behind your heartache  cast away Just another product of today Rather be the hunter than the prey And you re standing on the edge  face up  cause you re a Natural A beating heart of stone You gotta be so cold To make it in this world Yeah  you re a natural Living your life cutthroat You gotta be so cold Yeah  you re a natural Will somebody Let me see the light within the dark trees  shadows and What s happenin Lookin  through the glass find the wrong within the past knowin We are the youth Cut until it bleeds  inside a world without the peace facing A bit of the truth  the truth That s the price you pay Leave behind your heartache  cast away Just another product of today Rather be the hunter than the prey And you re standing on the edge  face up  cause you re a Natural A beating heart of stone You gotta be so cold To make it in this world Yeah  you re a natural Living your life cutthroat You gotta be so cold Yeah  you re a natural Deep inside me  I m fading to black  I m fading Took an oath by the blood of my hand  won t break it I can taste it  the end is upon us  I swear Gonna make it I m gonna make it Natural A beating heart of stone You gotta be so cold To make it in this world Yeah  you re a natural Living your life cutthroat You gotta be so cold Yeah  you re a natural Natural Yeah  you re a natural
Imagine Dragons;next to me;Something about the way that you walked into my living room Casually and confident lookin  at the mess I am But still you  still you want me Stress lines and cigarettes  politics and deficits Late bills and overages  screamin  and hollerin But still you  still you want me Oh  I always let you down You re shattered on the ground But still I find you there Next to me And oh  stupid things I do I m far from good  it s true But still I find you Next to me  next to me There s something about the way that you always see the pretty view Overlook the blooded mess  always lookin  effortless And still you  still you want me I got no innocence  faith ain t no privilege I am a deck of cards  vice or a game of hearts And still you  still you want me Oh  I always let you down You re shattered on the ground But still I find you there Next to me And oh  stupid things I do I m far from good  it s true But still I find you Next to me  So thank you for taking a chance on me I know it isn t easy But I hope to be worth it  oh So thank you for taking a chance on me I know it isn t easy But I hope to be worth it  oh Oh  I always let you down  I always let you down You re shattered on the ground  shattered on the ground But still I find you there Next to me And oh  stupid things I do  stupid things I do I m far from good  it s true But still I find you Next to me  next to me 
Imagine Dragons;not today;There she goes in front of me Take my life and set me free again We ll make a memory out of it Holy road is at my back Don t look on  take me back again We ll make a memory out of it We finally fall apart and we break each other s hearts If we wanna live young  love  we better start today It s gotta get easier  oh easier somehow Cause I m falling  I m falling Oh easier and easier somehow Oh I m calling  I m calling And it isn t over  unless it is over I don t wanna wait for that It s gotta get easier and easier somehow But not today Not today There she goes in front of me Take my life  set me free again We ll make a memory out of it Holy road was at my back Don t look on  take me back again We ll make a memory out of it We finally fall apart and we break each other s hearts If we wanna live young  love  we better start today It s gotta get easier  oh easier somehow Cause I m falling  I m falling Oh easier and easier somehow Oh I m calling  I m calling And it isn t over  unless it is over I don t wanna wait for that It s gotta get easier and easier So come with me You ll come with me  eh eh eh So come with me You ll come with me  eh eh eh Not today Not today Not today Not today It s gotta get easier and easier somehow Cause I m falling  I m falling And easier and easier somehow Oh I m calling and calling And it isn t over unless it is over I don t wanna wait for that It s gotta get easier and easier somehow It s gotta get easier and easier somehow Not today Not today Not today Not today Not today
Imagine Dragons;nothing left to sayrocks;Who knows how long I ve been awake now The shadows on my wall don t sleep They keep calling me Beckoning Who knows what s right The lies keep getting thinner My age has never made me wise But I keep pushing on and on and on and on There s nothing left to say now oh oh There s nothing left to say now oh oh I m giving up  giving up he he Giving up now I m giving up  giving up he he Giving up now There s nothing left to say now oh oh There s nothing left to say now oh oh I m giving up  giving up he he Giving up now I m giving up  giving up he he Giving up now Below  my soul I m feelin  injured Collapsing as it sees the pain If I could only shut it out I ve come too far to see the end now Even if my way is wrong But I keep pushing on and on and on and on There s nothing left to say now oh oh There s nothing left to say now oh oh I m giving up  giving up he he Giving up now I m giving up  giving up he he Giving up now There s nothing left to say now oh oh There s nothing left to say now oh oh I m giving up  giving up he he Giving up now I m giving up  giving up he he Giving up now I keep fallin  I keep fallin  down I keep fallin  I keep fallin  down I keep fallin  I keep fallin  down I keep fallin  I keep fallin  down If you could only save me I m drowning in the waters of myself There s nothing left to say now oh oh There s nothing left to say now oh oh I m giving up  giving up he he Giving up now I m giving up  giving up he he Giving up now There s nothing left to say now oh oh There s nothing left to say now oh oh I m giving up  giving up he he Giving up now I m giving up  giving up he he Giving up now Where do we go from here I threw some rocks up at your window I broke some rocks right through your window Timber timber  we re falling down Let the forest hear us out Bumba rumba rum awh awh Bumba rumba rum awh awh Why can t I see what s right in front of me We fall  we falling We fall  we falling We fall  we falling We fall  we falling
Imagine Dragons;on top of the world;If you love somebody Better tell them why they re here  cause They just may run away from you You ll never know what went well Then again it just depends on How long of time is left for you I ve had the highest mountains I ve had the deepest rivers You can have it all but not til you move it Now take it in but don t look down Cause I m on top of the world   ey I m on top of the world   ey Waiting on this for a while now Paying my dues to the dirt I ve been waiting to smile   ey Been holding it in for a while   ey Take it with me if I can Been dreaming of this since a child I m on top of the world I ve tried to cut these corners Try to take the easy way out I kept on falling short of something I coulda gave up then but Then again I couldn t have  cause I ve traveled all this way for something Now take it in but don t look down Cause I m on top of the world   ey I m on top of the world   ey Waiting on this for a while now Paying my dues to the dirt I ve been waiting to smile   ey Been holding it in for a while   ey Take it with me if I can Been dreaming of this since a child I m on top of the world Cause I m on top of the world   ey I m on top of the world   ey Waiting on this for a while now Paying my dues to the dirt I ve been waiting to smile   ey Been holding it in for a while   ey Take it with me if I can Been dreaming of this since a child And I know it s hard when you re falling down And it s a long way up when you hit the ground Get up now  get up  get up now And I know it s hard when you re falling down And it s a long way up when you hit the ground Get up now  get up  get up now Cause I m on top of the world   ey I m on top of the world   ey Waiting on this for a while now Paying my dues to the dirt I ve been waiting to smile   ey Been holding it in for a while   ey Take it with me if I can Been dreaming of this since a child I m on top of the world
Imagine Dragons;only;Oh  pretty baby  you re my motivator Got me changing my words and my behavior Pretty lady  you re my operator Got me dialing your number just to hear ya Tell me the things that you want I give you all that I ve got Open your eyes  then you will see It s just you and me Only Throwing out the key Just living in a dream It s just you and me Only Listen to you breathe Just living in a dream It s just you and me My disaster  you re my only answer You got me thinking that I could be your master Pretty baby  you re my heavy ocean Weigh me down and give me your devotion Tell me the things that you want  you want I give you all that I ve got  I ve got Open your eyes  then you will see It s just you and me Only Throwing out the key Just living in a dream It s just you and me Only Listen to you breathe Just living in a dream It s just you and me Take  take me over They ll take me over And I don t wanna wake up It s just you and me Take  take me over They ll take me over And I don t wanna wake up It s just you and me Dream  dream  dream  dream world Dream  dream  dream  dream world  take  take me over They ll take me over I don t wanna wake up  wake up  wake up  wake up Listen to you breathe Just living in a dream It s just you and me Only Throwing out the key Just living in a dream It s just you and me Dream  dream  dream  dream world It s just you and me Dream  dream  dream  dream world Only
Imagine Dragons;polaroid;I m a reckless mistake I m a cold night s intake I m a one night too long I m a come on too strong All my life I ve been living in the fast lane Can t slow down I m a rollin  freight train One more time Gotta start all over Can t slow down I m a lone red rover I m a hold my cards close I m a wreck what I love most I m a first class let down I m a shut up sit down I am a head case I am the color of boom That s never arriving At you are the pay raise Always a touch out of view And I am the color of boom All my life I ve been living in the fast lane Can t slow down I m a rollin  freight train One more time Gotta start all over Can t slow down I m a lone red rover Oh How did it come to this Oh Love is a polaroid Better in picture But never can fill the void I m a midnight talker Oh I m an alley walker I m a day late two face I m a burn out quick pace I am a head case I am the color of boom That s never arriving At you are the opera Always on time and in tune And I am the color of boom All my life I ve been living in the fast lane Can t slow down I m a rollin  freight train One more time Gotta start all over Can t slow down I m a lone red rover Oh How did it come to this Oh Love is a polaroid Better in picture  oh But never can fill the void  oh I m gonna get ready For the rain to pour heavy Oh  let it fall  fall Let it fall upon my head All my life I ve been living in the fast lane Can t slow down I m a rollin  freight train One more time Gotta start all over Can t slow down I m a lone red rover Oh How did it come to this Oh Love is a polaroid  oh Better in picture  oh But never can fill the void  oh Love is a polaroid  oh Love is a polaroid  oh  oh  oh  oh Love is a polaroid  oh  oh  oh  oh Love is a polaroid
Imagine Dragons;radioactive;Whoa  oh  oh Whoa  oh  oh Whoa  oh  oh Whoa I m waking up to ash and dust I wipe my brow and I sweat my rust I m breathing in the chemicals I m breaking in  shaping up  then checking out on the prison bus This is it  the apocalypse Whoa I m waking up  I feel it in my bones Enough to make my systems blow Welcome to the new age  to the new age Welcome to the new age  to the new age Whoa  oh  oh  oh  oh  whoa  oh  oh  oh  I m radioactive  radioactive Whoa  oh  oh  oh  oh  whoa  oh  oh  oh  I m radioactive  radioactive I raise my flags  don my clothes It s a revolution  I suppose We ll paint it red to fit right in Whoa I m breaking in  shaping up  then checking out on the prison bus This is it  the apocalypse Whoa I m waking up  I feel it in my bones Enough to make my systems blow Welcome to the new age  to the new age Welcome to the new age  to the new age Whoa  oh  oh  oh  oh  whoa  oh  oh  oh  I m radioactive  radioactive Whoa  oh  oh  oh  oh  whoa  oh  oh  oh  I m radioactive  radioactive All systems go  the sun hasn t died Deep in my bones  straight from inside I m waking up  I feel it in my bones Enough to make my systems blow Welcome to the new age  to the new age Welcome to the new age  to the new age Whoa  oh  oh  oh  oh  whoa  oh  oh  oh  I m radioactive  radioactive Whoa  oh  oh  oh  oh  whoa  oh  oh  oh  I m radioactive  radioactive
Imagine Dragons;ready aim fire;With our backs to the wall The darkness will fall We never quite thought We could lose it all Ready aim fire Ready aim fire An empire is falling In just one day You close your eyes And the glory fades Ready aim fire Ready aim fire away Ready aim fire Ready aim fire away Off in the distance There is resistance Bubbling up and festering Hey mr motion Make me a potion Shake it all up With your mistery How come I ve never seen Your face around here I know every single face Around here A man on a mission Changing the vision I was never welcome here We don t have the choice to stay We d rather die than Do it your way With our backs to the wall The darkness will fall We never quite thought We could lose it all Ready aim fire Ready aim fire An empire is falling In just one day You close your eyes And the glory fades Ready aim fire Ready aim fire away Ready aim fire Ready aim fire away Checking the casing Shaking and pacing This is the tunnels life Blood in the writting Stuck in the fighting Look through the riffle s sight How come I ve never seen Your face around here I know every single face Around here Hearing the echo Holding the shackle I was never welcome here We don t have the choice to stay We d rather die than Do it your way With our backs to the wall The darkness will fall We never quite thought We could lose it all Ready aim fire Ready aim fire An empire is falling In just one day You close your eyes And the glory fades Ready aim fire Ready aim fire away Ready aim fire Ready aim fire away Oh Oh oh Oh Oh oh oh Oh oh Oh With our backs to the wall The darkness will fall We never quite thought We could lose it all Ready aim fire Ready aim fire An empire is falling In just one day You close your eyes And the glory fades Ready aim fire Ready aim fire away Ready aim fire Ready aim fire away
Imagine Dragons;real life;She says that the world is a broken mess And it s always on her mind She cries at the news when the shots ring out Every single time And no  I cannot fix it  no  I cannot make it stop So I said   Turn your phone off  only look me in my eyes Can we live that real life  real life Oh  hey   Turn your phone off  only look me in my eyes Can we live  yeah  real life  real life Prays on her knees as the towers fold To a God she does not know She s begging him to stop the mess As the Boston bombs blow  ooh She said   How could I ever believe in something That would step aside and watch And I got no words to say  cause I think I lost my faith But I thank you for the day when everything will be okay But no  I cannot fix it  and I cannot make it stop So I said   Turn your phone off  only look me in my eyes Can we live that real life  real life Oh  hey   Turn your phone off  only look me in my eyes Can we live  yeah  real life  real life I wish I had the answers Something you could hold too Only thing that s real to me is You Turn your phone off  only look me in my eyes Can we live that real life  real life Oh  hey   Turn your phone off  only look me in my eyes Can we live  yeah  real life  real life Oh  hey  real life  hey Real life  real life Oh  hey Real life  real life Oh  hey
Imagine Dragons;release;Twenty miles from anyone Set my sights on the setting sun Heaven talks but not to me Cause heaven knows that nothing good comes free Desolation tragedy Is there nothing good in me Is there nothing good in me Is there nothing good in me Is there nothing good in me I ve let me down  down  down  down I ve let me down  down  down  down Petty lies to everyone In the hopes that I could be someone Heaven talks but not to me And now I wonder if it s meant to be Desolation tragedy Is there nothing good in me Is there nothing good in me Is there nothing good in me Is there nothing good in me I ve let me down  down  down  down I ve let me down  down  down  down I ve let me down  down  down  down I ve let me down  down  down  down I ll take your word Cause after all you ve never lied Oh not at all But look at me Oh what a mess I get caught up in the things that matter the least Oh let me have release I ve let me down  down  down  down I ve let me down  down  down  down I ve let me down  down  down  down I ve let me down  down  down  down
Imagine Dragons;rise up;I was hoping for an indication I was seeking higher elevation Ay  ay  ay Ay  ay  ay I ve been shaken wakin  in the night light I ve been breakin  hiding from the spotlight Ay  ay  ay Ay  ay  ay The more I stray the less I fear And the more I reach the more I fade away The darkness right in front of me Oh it s calling out and I won t walk away I would always open up the door Always looking up at higher floors Want to see it all give me more  rise  rise up I was always up for the making changes Walking down the street and meeting strangers Flipping through my life turning pages  rise  rise up Like a prayer that only needs a reason Like a hunter waiting for the season Ay  ay  ay Ay  ay  ay I was there but I was always leaving I believe it  that I was never breathing Ay  ay  ay Ay  ay  ay The more I stray the less I fear And the more I reach the more I fade away The darkness right in front of me Oh it s calling out and I won t walk away I would always open up the door Always looking up at higher floors Want to see it all give me more  rise  rise up I was always up for the making changes Walking down the street and meeting strangers Flipping through my life  turning pages  rise  rise up I m bursting like the 4th of July  So color me and blow me away I m broken in the prime of my life  So embrace it and leave me to stray I would always open up the door Always looking up at higher floors Want to see it all give me more  rise  rise up I was always up for the making changes Walking down the street and meeting strangers Flipping through my life turning pages  rise  rise up I would always open up the door Always looking up at higher floors Want to see it all give me more  rise  rise up I was always up for the making changes Walking down the street and meeting strangers Flipping through my life turning pages  rise  rise up 
Imagine Dragons;roots;Don t throw stones at me Don t tell anybody Trouble finds me All the noise of this Has made me lose my belief I m going back to my roots Another day  another door Another high  another low Rock bottom  rock bottom  rock bottom I m going back to my roots Another day  another door Another high  another low Rock bottom  rock bottom  rock bottom I m going back to my roots Had to lose my way To know which road to take Trouble found me All I look forward  Washed away by a wave I m going back to my roots Another day  another door Another high  another low Rock bottom  rock bottom  rock bottom I m going back to my roots Another day  another door Another high  another low Rock bottom  rock bottom  rock bottom I m going back to my roots I know it s gotta go like this  I know Hell will always come before you grow Trouble found me  trouble found me I know it s gotta go like this  I know Hell will always come before you grow Trouble found me  trouble found me I m going back to my roots Another day  another door Another high  another low Rock bottom  rock bottom  rock bottom I m going back to my roots Another day  another door Another high  another low Rock bottom  rock bottom  rock bottom I m going back to my roots
