artist;title;lyrics
Imagine Dragons;cover up;There s lights that line these halls That beckon us to stay A glimmer in the distance That gathers all the stray And when I need it most It breaks into a song That runs through all my veins And helps me to hold on It was a long night We ran along into the spotlight You sang a song that made the children cry And all the people knew my name It was a bright light These lands combine into a great big mass We sang along to the very last Oh the jury stole my fame And then we grabbed the sun And it shined into these eyes Believe me Cover up  rain down We wept on the edge of this town It s all I want it s all we want tonight I feel it Cover up  rain down We wept on the edge of this town It s all I want it s all we want tonight Oh  you look so alive D d d did you think that we d cry tonight Oh did you think we d cry Oh can you feel my heart I think I feel it too D d d did you think that we d die tonight Oh did you think we d die Cover up  rain down We wept on the edge of this town It s all I want it s all we want tonight I feel it Cover up  rain down We wept on the edge of this town It s all I want it s all we want tonight Take my love  take it to the valley where the golden dove Flies it to the places where the silence screams Fills it with the noises of our cluttered dreams Cover up  rain down We wept on the edge of this town It s all I want it s all we want tonight I feel it Cover up  rain down We wept on the edge of this town It s all I want it s all we want tonight
Imagine Dragons;curse;She barely knew your name He was just a city  she s just a dirt road But that never meant a thing Running from the country  she needed out but He held that diamond ring Cause I can t sit oh I cant talk I gotta leave this town and run to you Curse these nights that speak your name I gotta leave this town and come to you Break  oh  this  oh  curse  oh Ha ha ha Break  oh  this  oh  curse  oh She barely knew your name He was such a worry No need to hurry Those streets are slick at night She would never listen She left it all and headed towards the light Oh your eyes look tired But love was all she knew Screaming out in agony she gave her life for you Cause I can t sit oh I cant talk I gotta leave this town and run to you Curse these nights that speak your name I gotta leave this town and come to you Break  oh  this  oh  curse  oh Ha ha ha Break  oh  this  oh  curse  oh She barely knew your name Cause I can t sit oh I cant talk I gotta leave this town and run to you Curse these nights that speak your name I gotta leave this town and come to you Break  oh  this  oh  curse  oh Ha ha ha Break  oh  this  oh  curse  oh She barely knew your name
Imagine Dragons;dancing in the dark;Don t throw my name  round here like that You could get us in some trouble Talking that way and Monday you got me that s a fact You could get me in some trouble Talking that way and I don t need nobody If you ever want to join me  baby  I ll be dancing in the dark If you ever want to join me  baby  I ll be dancing in the dark Dancing in the Join me Dancing in the Join me baby Dancing in the Join me baby Most days I m keeping to myself Living in my little bubble Throwing my weight and moving my body through the sea You could come join me Moving like the weekend I don t need nobody If you ever want to join me  baby  I ll be dancing in the dark If you ever want to join me  baby I ll be dancing in the dark Dancing in the Join me Dancing in the Join me baby Dancing in the Join me baby Dancing in the Join me baby If you ever want to join me  baby I ll be dancing in the dark Dancing in the Join me baby If you ever want to join me baby  I ll be dancing in the dark Baby  Dancing in the  baby 
Imagine Dragons;demons;When the days are cold And the cards all fold And the saints we see Are all made of gold When your dreams all fail And the ones we hail Are the worst of all And the blood s run stale I want to hide the truth I want to shelter you But with the beast inside There s nowhere we can hide No matter what we breed We still are made of greed This is my kingdom come This is my kingdom come When you feel my heat Look into my eyes It s where my demons hide It s where my demons hide Don t get too close It s dark inside It s where my demons hide It s where my demons hide When the curtain s call Is the last of all When the lights fade out All the sinners crawl So they dug your grave And the masquerade Will come calling out At the mess you made Don t want to let you down But I am hell bound Though this is all for you Don t want to hide the truth No matter what we breed We still are made of greed This is my kingdom come This is my kingdom come When you feel my heat Look into my eyes It s where my demons hide It s where my demons hide Don t get too close It s dark inside It s where my demons hide It s where my demons hide They say it s what you make I say it s up to fate It s woven in my soul I need to let you go Your eyes  they shine so bright I want to save their light I can t escape this now Unless you show me how When you feel my heat Look into my eyes It s where my demons hide It s where my demons hide Don t get too close It s dark inside It s where my demons hide It s where my demons hide
Imagine Dragons;digital;You know how we do I wanna a new world without the order I wanna resurrect and live a little shorter I want it heavy I want the fury I want to be like the judge and the jury From the outside everything moves right From the outside  from the outside From the outside everything moves right From the outside  from the outside We are  we are the face of the future We are  we are the digital heartbeat We are  we are the face of the future We don t wanna change  we just want to change everything Hey  hey  hey  hey  digital  digital Hey  hey  hey  hey  digital heartbeat Hey  hey  hey  hey  digital  digital We don t wanna change  we just want to change everything I wanna a new world without the order I wanna resurrect and live a little shorter I want it heavy I want the fury I want to be like the judge and the jury From the outside everything moves right From the outside  from the outside From the outside everything moves right From the outside  from the outside We are  we are the face of the future We are  we are the digital heartbeat We are  we are the face of the future We don t wanna change  we just want to change everything Hey  hey  hey  hey  digital  digital Hey  hey  hey  hey  digital heartbeat Hey  hey  hey  hey  digital  digital We don t wanna change  we just want to change everything And they they ve been sayin  they ve been sayin  the same thing And they  they ve been sayin  they ve been sayin  the same thing And they  they ve been sayin  they ve been sayin  the same thing And they  they ve been sayin  they ve been sayin  the same thing And they  they ve been sayin  they ve been sayin  the same thing And they  they ve been sayin  they ve been sayin  the same thing They  they ve been sayin  they ve been sayin  the same thing And they  they ve been sayin  they ve been sayin  the same thing We are  we are the face of the future We are  we are the digital heartbeat We are  we are the face of the future We don t wanna change  we just want to change everything Hey  hey  hey  hey  digital  digital Hey  hey  hey  hey  digital heartbeat Hey  hey  hey  hey  digital  digital We don t wanna change  we just want to change everything Hey  hey  hey  hey  digital  digital Hey  hey  hey  hey  digital heartbeat Hey  hey  hey  hey  digital  digital We don t wanna change  we just want to change everything
Imagine Dragons;dream;In the dark  and I m right on the middle mark I m just in the tier of everything that rides below the surface And I watch from a distance seventeen And I m short of the others dreams of being golden and on top It s not what you painted in my head There s so much there instead of all the colors that I saw We all are living in a dream But life ain t what it seems Oh everything s a mess And all these sorrows I have seen They lead me to believe That everything s a mess But I wanna dream I wanna dream Leave me to dream In the eyes of a teenage crystallized Oh  the prettiest of lights that hang the hallways of the home And the cries from the strangers out at night They don t keep us up at night We have the curtains drawn and closed We all are living in a dream But life ain t what it seems Oh everything s a mess And all these sorrows I have seen They lead me to believe That everything s a mess But I wanna dream I wanna dream Leave me to dream I know all your reasons To keep me from seeing Everything is actually a mess But now I am leaving All of us were only dreaming Everything is actually a mess We all are living in a dream But life ain t what it seems Oh everything s a mess And all these sorrows I have seen They lead me to believe That everything s a mess   But I wanna dream I wanna dream Leave me to dream But I wanna dream I wanna dream Leave me to dream
Imagine Dragons;drive;Get me right  all it takes is silent night I want my eyes to see these lights Hold hold hold on hold hold on But when it comes it goes I am on my knees  oh forgive me Get me right  look at these people flying kites They seem to live forgotten nights Hold hold hold on hold hold on But when it comes it goes I am on my knees Oh forgive me Drive  I got my head on aright I got my people strapped tight I got my head on aright Oh oh oh oh I  I got my head on aright I got my people strapped tight I got my head on aright Oh oh oh oh Oh get me right  all it takes is starry nights I want my eyes to see these lights Hold hold hold on hold hold on But when it comes it goes I am on my knees Oh forgive me Get me right  look at these seagulls in the air They seem to yell just like we care Hold hold hold on hold hold on But when it comes it goes I am on my knees Oh forgive me Drive  I got my head on aright I got my people strapped tight I got my head on aright Oh oh oh oh I  I got my head on aright I got my people strapped tight I got my head on aright Oh oh oh oh Drive  I got my head on aright I got my people strapped tight I got my head on aright Oh oh oh oh I  I got my head on aright I got my people strapped tight I got my head on aright Oh oh oh oh
Imagine Dragons;every night;I m coming home to you Every night every night every night every night I m the colorless sunrise That s never good enough I m the wind that s in your head It ruffles you up You could find the reason You could let me know I won t blame you I ll just turn and go I m coming home to you Every night every night every night every night I m coming home to you Every night every night every night every night My mind is made up My feelings changed and I m coming home to you Every night every night every night every night Searching to find myself And all I find is you I could hardly stand myself So what am I to you You could find a reason You could let me know I won t blame you I just didn t go I m coming home to you Every night every night every night every night Coming home to you Every night every night every night every night My mind is made up My feelings changed and I m coming home to you Every night every night every night every night No matter  no matter No matter what we re facing It don t matter  it don t matter Cause the reason that I m here Is the same through all these years Not changing  not changing anything at all I m coming home to you  I m coming home Every night every night every night every night Coming home to you  I m coming home Every night every night every night every night My mind is made up My feelings changed and I m coming home to you  I m coming home Every night every night every night every night
Imagine Dragons;fallen;Run for cover  my sense of fear is running thin Undercover  just like a candle in the wind Tell everybody  tell everybody Brothers  sisters  the ending is coming Oh  we are fallen  we are fallen Oh  we are fallen  we are fallen Now we re just gonna ride it out Every morning  I m staring shadows in the eye Oh good morning  will you just wait until I die Tell everybody  tell everybody Brothers  sisters  the ending is coming Oh  we are fallen  we are fallen Oh  we are fallen  we are fallen Now we re just gonna ride it out Tell everybody  tell everybody Tell everybody  we are fallen Oh  we are fallen  we are fallen Oh  we are fallen  we are fallen Now we re just gonna ride it out I just want to take it in Even when your fire runs out Will you start it up again We are fallen
Imagine Dragons;fear;There s a whisper  a rumor Voices in the air outside Got their eyes on the future Yeah  the kids are coming up on the ride God  I m running in fear  fear  fear God  I m running in fear  fear  fear Lights out I m  fraid of everything that moves Lights out I m  fraid of everything that moves Roll this cup of deuces The fuel will keep the fire alive All the police think we re useless Yeah  the kids are coming out tonight God  I m running in fear  fear  fear God  I m running in fear  fear  fear Lights out I m  fraid of everything that moves Lights out I m  fraid of everything that moves Lights out Lights out Lights out I m afraid of everything that moves Lights out I m afraid of everything that moves Lights out Lights out
Imagine Dragons;friction;Get down with the victim We both know you need them You re stuck in the middle Of all irrelevance And your heart is beating Cause you know that you gotta Get out of the middle And rise to the top now When you ve made it Won t ya tell me what to do Cause I m playin  it all wrong When you made it  when you made it Won t ya tell me what to do Cause I m playin  it all wrong You can t fight the friction So ease it off Can t take the pressure So ease it off Don t tell me to be strong Ease it off You can t fight the friction So ease it off And get into the system We both know you need one The tip of the needle Is taking over you And your heart is beating Cause you know that you gotta Get out of the middle And rise to the top now When you ve made it Won t ya tell me what to do Cause I m playin  it all wrong When you made it  when you made it Won t ya tell me what to do Cause I m playin  it all wrong You can t fight the friction So ease it off Can t take the pressure So ease it off Don t tell me to be strong Ease it off You can t fight the friction So ease it off Oh why can t you let go Like a bird in the snow This is no place to build your home You can t fight the friction So ease it off Can t take the pressure So ease it off Don t tell me to be strong Ease it off You can t fight the friction So yeah  yeah  yeah Yeah
Imagine Dragons;gold;First comes the blessing of all that you ve dreamed But then comes the curses of diamonds and rings Only at first did it have its appeal But now you can t tell the false from the real Who can you trust Who can you trust When everything  everything  everything you touch turns to gold  gold  gold When everything  everything  everything you touch turns to gold  gold Ooh  gold  woah Ooh  gold  woah Ooh  gold  woah Ooh  gold  woah Statues and empires are all at your hands Water to wine and the finest of sands When all that you have s turnin  stale and its cold Oh you ll no longer fear when your heart s turned to gold Who can you trust Who can you trust When everything  everything  everything you touch turns to gold  gold  gold When everything  everything  everything you touch turns to gold  gold Ooh  gold  woah Ooh  gold  woah Ooh  gold  woah Ooh  gold  woah I m dying to feel again Oh anything at all But oh I feel nothin  nothin  nothin  nothin  at all When everything  everything  everything you touch turns to gold  gold  gold When everything  everything  everything you touch turns to gold  gold Ooh  gold  woah Ooh  gold  woah Ooh  gold  woah Ooh  gold  woah 
Imagine Dragons;hear me;Try to hear my voice You can leave  now it s your choice Maybe if I fall asleep  I won t breathe right Maybe if I leave tonight  I won t come back I said it before  I won t say it again Love is a game to you  it s not pretend Maybe if I fall asleep  I won t breathe right Can nobody hear me I ve got a lot that s on my mind I cannot breathe Can you hear it  too You kiss and you kiss And you love and you love You ve got a history list and the rest is above And if you re warm then you can t relate to me From the floor to the floor And the sky to the sky You ve got to love and adore and the rest is a lie And if you re warm  then you can t relate to me I said it before  I won t say it again Love is a game to you  let s not pretend Maybe if I fall asleep  I won t breathe right  right  right Can nobody hear me I ve got a lot that s on my mind I cannot breathe Can you hear it  too Leave your shoes at the door  baby I am all you adore  lately Come with me and we will run away Can nobody hear me I ve got a lot that s on my mind I cannot breathe Can you hear it  too Can nobody hear me I ve got a lot that s on my mind I cannot breathe Can you hear it  too 
Imagine Dragons;heart upon my sleeve;With my heart upon my sleeve My head down low  I still feel broken Down upon my knees With my head down low and I still feel broken Where are you  Where are you Oh  now that I need you most and My heart upon my sleeve  broken down  whoa I guess I m just down on my luck a bit  shakin  me out of it I guess I m just down on my luck a bit  shakin  me out of it With my heart upon my sleeve My head down low  I still feel broken Down upon my knees With my head down low and I still feel broken Where are you  Where are you Oh  now that I need you most and My heart upon my sleeve  broken down  down  down  down Now  I can t go a single day without thinking of the words I d say And I can t do a single thing without thinking of you  thinking of you Now I m just left with the pieces to put back together Together  together  together Forever  forever  forever With my heart upon my sleeve My head down low  I still feel broken Down upon my knees With my head down low and I still feel broken Where are you  Where are you Oh  now that I need you most and My heart upon my sleeve  broken down  down  down  down
Imagine Dragons;hopeless opus;Hey Mr  cage man let me get a fresh breath Cherry bomb head strong I could fake my own death Hey Mr  fate man shuffle me a ninth life I ve been wrong  go long Throwing me a sharp right It s not a picture perfect life Not what I had in mind Let me write my own line I ve got this place That I ve filled with empty space Oh I m trying not to face what I ve done My hopeless opus I m in this race and I m hoping just to place Oh I m trying not to face what s become of me My hopeless opus Hey Mr  safe man hustle me an okay I could slide take a dive take it for the home team Hey Mr  postman slip me one more green note I ve been low hit the floor looking just to make broke It s not a picture perfect life Not what I had in mind Let me write my own line I ve got this place That I ve filled with empty space Oh I m trying not to face what I ve done My hopeless opus I m in this race and I m hoping just to place Oh I m trying not to face what s become of me My hopeless opus Hey Mr Hey  hey Mr Hey Mr  cage man Cherry bomb Let me get Cherry bomb Cherry bomb I ve got this place That I ve filled with empty space Oh I m trying not to face what I ve done My hopeless opus I m in this race and I m hoping just to place Oh I m trying not to face what s become of me My hopeless opus
Imagine Dragons;i bet my life; I bet  I bet my life I bet my life I bet my life I bet my life I know I took the path that you would never want for me I know I let you down  didn t I So many sleepless nights where you were waiting up on me Well I m just a slave unto the night Now remember when I told you that s the last you ll see of me Remember when I broke you down to tears I know I took the path that you would never want for me I gave you hell through all the years So I  I bet my life  I bet my life I bet my life for you I  I bet my life  I bet my life I bet my life for you I ve been around the world and never in my wildest dreams Would I come running home to you I ve told a million lies but now I tell a single truth There s you in everything I do Now remember when I told you that s the last you ll see of me Remember when I broke you down to tears I know I took the path that you would never want for me I gave you hell through all the years So I  I bet my life  I bet my life I bet my life for you I  I bet my life  I bet my life I bet my life for you Don t tell me that I m wrong I ve walked that road before And left you on your own And please believe them when they say That it s left for yesterday And the records that I ve played Please forgive me for all I ve done So I  I bet my life  I bet my life I bet my life for you I  I bet my life  I bet my life I bet my life for you I  I bet my  I bet my  I bet my I  I bet my  I bet my  I bet my
Imagine Dragons;i dont know why;We could be strangers in the night We could be passing in the shadows We couldn t be closer if we tried When we re caught in the headlights We could be faces in the crowd We could be passing in the shadows Upping the risk of being found When we re caught in the headlights Dangerous Your love is always dangerous And now I m lost in us We re livin  in a lying trust I don t know why  but I guess it s got something to do with you To do with you I don t know why  but I guess it s got something to do with you To do with you I was a faking alibi Trading the truth in for a lie  oh We were the essence of desire And we re caught in the headlights Dangerous Your love is always dangerous And now I m lost in us We re livin  in a lying trust I don t know why  but I guess it s got something to do with you To do with you I don t know why  but I guess it s got something to do with you To do with you  I don t know why I don t know why  but I guess it s got something to do with you  I don t know To do with you  I don t know why I don t know why  but I guess it s got something to do with you To do with you That you love me Tell me that you love me Tell me that you love me Tell me that you love me Tell me that you love me  dangerous Tell me that you love me Tell me that you love me  your love is always dangerous Tell me that you love me I don t know why I don t know why  but I guess it s got something to do with you  I don t know To do with you  I don t know why I don t know why  but I guess it s got something to do with you  do with  do with  do with To do with you  I don t know why I don t know why  but I guess it s got something to do with you  I don t know To do with you  I don t know why I don t know why  but I guess it s got something to do with you To do with you
Imagine Dragons;i dont mind;Did your mother like your Sunday dress Astrology eradicated So what  so what It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind I m not out for us to fly or be set free So what  so what I d show you  you d show me  so much  so much It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind Your blood  it flows in from the western sea Your eyes  they shine in through this shaded tree Oh I believe in you These places  they have changed I don t know anything but you know me Oh  you know me It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind It s all that we ve got It s all that we can give Believe it or not It s all that we can give  and I don t mind At all
Imagine Dragons;i need a minute;Welcome to the land of fire I hope you brought the right attire The crippled man is waiting at the door He said  your eyes are much too bright The things you say are never right The sins of all the world lie on your head So when you see me look the other way Cause  ohoh  lately all I do is play All the glasses in the world say  come with me I need a minute to get my head straight Just to hit it before it s too late Innocent considering my middle name is  shake my body Take us in  it s Ritalin  I shimmy and I shake my body Welcome to the land of fail I hope you brought your soul for sale The greeter s still at home I think he died The land of smash and fairy tale The truth of life is close to hell The best you ll be is nearly dead or failed So when you see me look the other way Cause lately all i do is say These the plans i make believe all come with me I need a minute to get my head straight Just to hit it before it s too late Innocent considering my middle name is  shake my body Take us in  it s Ritalin  I shimmy and I shake my body Oh  perhaps it s all a dream and make believe Oh  the last of all my dreams but still leave me I need a minute to get my head straight Just to hit it before it s too late Innocent considering my middle name is  shake my body Take us in  it s Ritalin  I shimmy and I shake my body
Imagine Dragons;i was me;It s just another day It s just another year One step at a time  they say One trip  and you re back that way I don t recognize these eyes I don t recognize these hands Please believe me when I tell you That this is not who I am If I recover  will you take me back again I m just another  trying hard to fit right in But my photographs remind me of who I used to be If only I could go back when I  I was me I ll try hard to make this ride I ll try hard to win this fight One step at a time  they say One trip  and you re back that way I don t recognize these eyes I don t recognize these hands Please believe me when I tell you That this is not who I am If I recover  will you take me back again I m just another  trying hard to fit right in But my photographs remind me of who I used to be If only I could go back when I  I was me Give me strength to fight Help me feel alive again Make me whole inside Instead  this hole inside is killing me And I m begging you If I recover  will you take me back again I m just another  trying hard to fit right in But my photographs remind me of who I used to be If only I could go back when I  I was me
Imagine Dragons;ill make it up to you;Took your heart  took your hand Promised you all that I had Hoping that you understand I m far from a perfect man Cause honey it s been a hard year It seems like we re going nowhere You re crying inside your bedroom Baby I know it s not fair Lay with me  for one more night I promise you  I ll make it right I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you I know you don t understand  the vices that follow a man And in your eyes I can see the places that you d rather be Cause honey it s been a hard year It seems like we re going nowhere You re crying inside your bedroom Baby I know it s not fair I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you In my darkest hour  in the dead of the night I ll make it up to you Your hands are mine  I ll make it up to you Promises are nothing more than fleeting thoughts But you  you are my life babe I ll make it up to you  every night I ll make it up to you Every night  I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you  you  you Every night  I ll make it up to you
Imagine Dragons;im so sorry;About time for anyone telling you off for all your deeds No sign the roaring thunder stopped in cold to read No time Get mine and make no excuses waste of precious breath No time The sun shines on everyone  everyone love yourself to death So you gotta fire up  you gotta let go You ll never be loved till you ve made your own You gotta face up  you gotta get yours You never know the top till you get too low A son of a stepfather A son of a I m so sorry A son of a stepfather A son of a I m so sorry No lies and no deceiving  that is what he loves I keep tryin  to conceive that death is from above No time I get by and make no excuses waste of precious breath No time The sun shines on everyone  everyone love yourself to death So you gotta fire up  you gotta let go You ll never be loved till you ve made your own You gotta face up  you gotta get yours You never know the top till you get too low A son of a stepfather A son of a I m so sorry A son of a stepfather A son of a I m so sorry Life isn t always what you think it d be Turn your head for one second and the tables turn And I know  I know that I did you wrong But will you trust me when I say that I ll Make it up to you somehow  somehow So you gotta fire up  you gotta let go You ll never be loved till you ve made your own You gotta face up  you gotta get yours You never know the top till you get too low A son of a stepfather A son of a I m so sorry A son of a stepfather A son of a I m so sorry I m so sorry I m so sorry I m so sorry A son of
Imagine Dragons;it comes back to you;4 A M  beside myself And what I think of mental health All the things that worry me All the things you don t believe I ve been told just what to do Where to look and point my view All the things that I could be I think I learned in therapy Am I just a shadow you drew It comes back to you  it comes back to you All the things that you had lost will find their way to you It comes back to you  it comes back to you Looking back into the past and I can see it through Tu lu tu tu tu du tu du tu tu It comes to back you oh oh It comes to back you oh oh It comes to back you oh oh It comes back to you Mocking birds and diamond rings Oh I have thought of greater things All the things that fly by me All the lives that I could lead Maybe I was born for that Or maybe I was first to last You could call it cowardliness But leave me to my studied bliss Am I just a shadow you drew It comes back to you  it comes back to you All the things that you had lost will find their way to you It comes back to you  it comes back to you Looking back into the past and I can see it through Tu lu tu tu tu du tu du tu tu It comes to back you oh oh It comes to back you oh oh It comes to back you oh oh It comes to back you
Imagine Dragons;its time;So this is what you meant When you said that you were spent And now it s time to build from the bottom of the pit  right to the top Don t hold back Packing my bags and giving the Academy a rain check I don t ever want to let you down I don t ever want to leave this town Cause after all This city never sleeps at night It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am So this is where you fell And I am left to sell The path to heaven runs through miles of clouded hell right to the top Don t look back Turning to rags and giving the commodities a rain check I don t ever want to let you down I don t ever want to leave this town Cause after all This city never sleeps at night It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am This road never looked so lonely This house doesn t burn down slowly To ashes To ashes It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am It s time to begin  isn t it I get a little bit bigger but then I ll admit I m just the same as I was Now don t you understand I m never changing who I am
Imagine Dragons;levitate;There s so much on my mind I don t know where to start There s that light in your eye filling up the dark Though  I lost myself I know it s not the end You re my shooting star You make my heart ascend La la la la la la la la la la la la la la  Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate I know that we re far from where we need to be But the world wasn t made in just one day Though our journey s long  I know our love is strong You re my shooting star We re flying high above La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate When I m stuck in the middle of hell and faith And I don t know where to turn To bend my mind as the silver gate You lead me on my way La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate La la la la la la la la la la la la la la Just levitate  just levitate Just levitate  just levitate Just levitate  just levitate
Imagine Dragons;lost cause;Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause Wait  all this time that I have spent away Makes me think that I might be okay For this  the deaf will have to wait My head  is holding on to all those things you said You taught me to be strong and get through it  the mist of darkness In my head Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause Wait  no one said what s lost cannot be found You are here to make it safe and sound Oh we  can make it  out alive Fate  hath its way when all that s learned is sin Nothing really matters in the end As long  as you  are with me  friend Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause No one can understand me Like you can understand No one can fill your shadow Cause you are all I am Oh  dig my shallow grave It s not me you ll save Cause I m a lost cause I m a lost cause A lost  lost cause
Imagine Dragons;love;It s been a long time coming  coming Seeming like we all been running  running Feeling like the wild west  gunning  gunning Listen to our elders shunning  shunning Flipping on the news  be talking  talking All about the problems  shocking  shocking We put on our headphones walking  walking We put on our headphones Where did we all go wrong Love  love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Where did we all  where did we all go wrong All we see is faces  color  color All the other races  other  other Why can t you just be my brother  brother We don t have to kill one another  kill one another All around the world  we are one  we are one All around the world  we are one So where did we all go wrong Love  love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Lo lo lo love  love  love Where did we all  where did we all go wrong Love  love  love  love  as darkness will throw the dawn Lo lo lo love  love  love  love is our only hope Lo lo lo love  love  love Lo lo lo love  love  love Where did we all  where did we all go wrong Cause we got the same blood  blood We got the same blood  blood But will it be enough   nuff Will it be enough We got the same heartbeat We re living for the same dreams We got the same bloodstream Where did we all go wrong   Oh  woo Where did we all  where did we all go wrong Love  love  love  love  as darkness will throw the dawn Lo lo lo love  love  love  love is our only hope Lo lo lo love  love  love  oh Lo lo lo love  love  love Where did we all  where did we all go wrong Where did we all  where did we all Where did we all  where did we all   Oh Where did we all  where did we all Where did we all  where did we all go wrong Love  love  love  where did we all  where did we all Lo lo lo love  love  love  where did we all  where did we all Lo lo lo love  love  love  where did we all  where did we all 
Imagine Dragons;machine;All my life I ve been sittin  at the table Watchin  them kids  they re living in a fable Looks  luck  money and never left a wishin But now it s  bout time to raise up and petition All my life I ve been sittin  at the table Watching them kids  they re living in a fable Looks  luck  money and never left a wishin Now it s  bout time to stand up and petition Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine I m not scared of what you re gonna tell me No  I m not scared of the beast in the belly Fill my cup with endless ambition And paint this town with my very own vision I m not scared of what you re gonna tell me And I m not scared of the beast in the belly Fill my cup with endless ambition And paint this town with my very own vision Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine I am the machine I am the machine Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine Cause I ve been wondering When you gonna see I m not for sale I ve been questioning When you gonna see I m not a part of your machine Not a part of your machine I am the machine
Imagine Dragons;monster;Ever since I could remember Everything inside of me Just wanted to fit in  Oh oh oh oh I was never one for pretenders Everything I tried to be Just wouldn t settle in  Oh oh oh oh If I told you what I was Would you turn your back on me And if I seem dangerous Would you be scared I get the feeling just because Everything I touch isn t dark enough If this problem lies in me I m only a man with a chamber who s got me I m taking a stand to escape what s inside me A monster  a monster I ve turned into a monster A monster  a monster And it keeps getting stronger Can I clear my conscience If I m different from the rest Do I have to run and hide   Oh oh oh oh I never said that I want this This burden came to me And it s made it s home inside  Oh oh oh oh If I told you what I was Would you turn your back on me And if I seem dangerous Would you be scared I get the feeling just because Everything I touch isn t dark enough If this problem lies in me I m only a man with a chamber who s got me I m taking a stand to escape what s inside me A monster  a monster I ve turned into a monster A monster  a monster And it keeps getting stronger I m only a man with a chamber who s got me I m taking a stand to escape what s inside me A monster  a monster I ve turned into a monster A monster  a monster And it keeps getting stronger 
Imagine Dragons;mouth of the river;On the mouth of the river On the mouth of the river Oh the mouth of the river I want to live a life like that Live the life of the faithful one Wanna bow to the floor With everybody else want to be someone I want to make some love I don t want no enemies It s the curse of a man Always living life  living live  living just to please On the mouth of the river And the wrath of the giver With the hands of a sinner On the mouth of the river  woah On the mouth of the river  woah And the wrath of the giver  woah With the hands of a sinner  woah On the mouth of the river Oh I m alkaline I m always keeping the basics I m overboard I m self destructive and self important And I m anxious Oh I m self assured I m nervous and I m pacing  oh I m pacing On the mouth of the river And the wrath of the giver With the hands of a sinner On the mouth of the river  woah On the mouth of the river  woah And the wrath of the giver  woah With the hands of a sinner  woah On the mouth of the river On the mouth of the river On the mouth of the river And I am going under Oh I am going under I am going under Oh I am going under I am going under Oh I On the mouth of the river And the wrath of the giver With the hands of a sinner On the mouth of the river  woah On the mouth of the river  woah And the wrath of the giver  woah With the hands of a sinner  woah On the mouth of the river On the mouth of the river On the mouth of the river
Imagine Dragons;my fault;I took a walk on a Saturday night Fog in the air Just to make my mind seem clear Where do I go from here I see my breath pushing steam through the air Shaking hands run through my hair My fears  where do I go from here Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other Walking down to the waters edge Asking why I m here instead of home Now I stand alone I stop to stare at the ocean side I m breathing in just to feel it s side With his Like you were here with me Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other Oh it s on the wall  it s loud It s in the brightest light It s when the world is moving Oh it s in the faintest cry It s in the lovers  eye It s when I need you most And don t you know Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other Is it my fault  is it my fault We ve been missing each other We ve been missing each other My fault  is it my fault We ve been missing each other We ve been missing each other 
